Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value,BTC_Price,ETH_Price,SOL_Price,XRP_Price
2023-11-26,103.4000015258789,2001.4347,5.33,4.472,12.46,37479.12109375,2063.2861328125,57.6427001953125,37479.12109375
2023-11-27,103.1999969482422,2001.9,5.33,4.39,12.69,37254.16796875,2027.4173583984373,55.06462097167969,37254.16796875
2023-11-28,102.75,2014.4,5.33,4.325,12.69,37831.0859375,2049.338134765625,58.19437026977539,37831.0859375
2023-11-29,102.7699966430664,2043.7,5.33,4.259,12.98,37858.4921875,2029.92919921875,59.25012969970703,37858.4921875
2023-11-30,103.5,2044.8957,5.33,4.33,12.92,37712.74609375,2052.55615234375,59.24162292480469,37712.74609375
2023-12-01,103.2699966430664,2039.4,5.33,4.209,12.63,38688.75,2087.139892578125,59.80399703979492,38688.75
2023-12-02,103.2699966430664,2039.4,5.33,4.209,12.63,39476.33203125,2165.7041015625,63.83285903930664,39476.33203125
2023-12-03,103.2699966430664,2039.4,5.33,4.209,12.63,39978.390625,2193.691650390625,63.03996658325195,39978.390625
2023-12-04,103.63999938964844,2115.1,5.33,4.259,13.08,41980.09765625,2243.2158203125,61.526615142822266,41980.09765625
2023-12-05,104.0500030517578,2032.5466,5.33,4.167,12.85,44080.6484375,2293.841796875,60.99483108520508,44080.6484375
2023-12-06,104.1500015258789,2017.6,5.33,4.114,12.97,43746.4453125,2231.661376953125,61.902957916259766,43746.4453125
2023-12-07,103.54000091552734,2028.3244,5.33,4.148,13.06,43292.6640625,2357.57958984375,67.83782958984375,43292.6640625
2023-12-08,104.01000213623048,2004.3314,5.33,4.229,12.35,44166.6015625,2358.73193359375,75.00243377685547,44166.6015625
2023-12-09,104.01000213623048,2004.3314,5.33,4.229,12.35,43725.984375,2341.17529296875,72.25760650634766,43725.984375
2023-12-10,104.01000213623048,2004.3314,5.33,4.229,12.35,43779.69921875,2352.462646484375,74.70588684082031,43779.69921875
2023-12-11,104.0999984741211,1981.5917,5.33,4.237,12.63,41243.83203125,2224.578857421875,70.36717224121094,41243.83203125
2023-12-12,103.87000274658205,1979.4815,5.33,4.21,12.07,41450.22265625,2202.0380859375,68.54067993164062,41450.22265625
2023-12-13,102.87000274658205,2027.367,5.33,4.024,12.19,42890.7421875,2260.648681640625,70.76778411865234,42890.7421875
2023-12-14,101.95999908447266,2036.3925,5.33,3.921,12.48,43023.97265625,2316.5791015625,75.62033081054688,43023.97265625
2023-12-15,102.5500030517578,2019.9096,5.33,3.915,12.28,41929.7578125,2219.33740234375,72.36898803710938,41929.7578125
2023-12-16,102.5500030517578,2019.9096,5.33,3.915,12.28,42240.1171875,2226.926513671875,73.47350311279297,42240.1171875
2023-12-17,102.5500030517578,2019.9096,5.33,3.915,12.28,41364.6640625,2196.481201171875,71.00051879882812,41364.6640625
2023-12-18,102.51000213623048,2027.2215,5.33,3.935,12.56,42623.5390625,2217.2734375,74.34716033935547,42623.5390625
2023-12-19,102.16999816894533,2040.2438,5.33,3.931,12.53,42270.52734375,2177.87255859375,72.9897689819336,42270.52734375
2023-12-20,102.41000366210938,2031.5913,5.33,3.853,13.67,43652.25,2201.911376953125,82.19123077392578,43652.25
2023-12-21,101.83999633789062,2045.9144,5.33,3.892,13.65,43869.15234375,2239.54248046875,93.85481262207033,43869.15234375
2023-12-22,101.6999969482422,2053.2469,5.33,3.901,13.03,43997.90234375,2326.52490234375,98.00369262695312,43997.90234375
2023-12-23,101.6999969482422,2053.2469,5.33,3.901,13.03,43739.54296875,2309.04638671875,107.59423065185548,43739.54296875
2023-12-24,101.6999969482422,2053.2469,5.33,3.901,13.03,43016.1171875,2265.692138671875,112.48521423339844,43016.1171875
2023-12-25,101.6999969482422,2054.4562,5.33,3.902,13.03,43613.140625,2272.561767578125,121.1464614868164,43613.140625
2023-12-26,101.47000122070312,2067.8311,5.33,3.897,12.99,42520.40234375,2231.46533203125,112.6767349243164,42520.40234375
2023-12-27,100.98999786376952,2077.2185,5.33,3.789,12.43,43442.85546875,2378.739990234375,107.02379608154295,43442.85546875
2023-12-28,101.2300033569336,2065.3903,5.33,3.846,12.47,42627.85546875,2347.566162109375,102.10456848144533,42627.85546875
2023-12-29,101.33000183105467,2062.9233,5.33,3.866,12.45,42099.40234375,2300.690673828125,106.31151580810548,42099.40234375
2023-12-30,101.33000183105467,2062.9233,5.33,3.866,12.45,42156.90234375,2292.0654296875,101.84508514404295,42156.90234375
2023-12-31,101.33000183105467,2062.9233,5.33,3.866,12.45,42265.1875,2281.47119140625,101.50582122802734,42265.1875
2024-01-01,101.33000183105467,2064.6056,5.33,3.898,12.45,44167.33203125,2352.327880859375,109.50868225097656,44167.33203125
2024-01-02,102.1999969482422,2059.0028,5.33,3.941,13.2,44957.96875,2355.83642578125,106.61122131347656,44957.96875
2024-01-03,102.45999908447266,2041.3704,5.33,3.92,14.04,42848.17578125,2210.761962890625,98.5944366455078,42848.17578125
2024-01-04,102.41999816894533,2043.4165,5.33,4.003,14.13,44179.921875,2269.0380859375,105.0775375366211,44179.921875
2024-01-05,102.41000366210938,2045.6298,5.33,4.051,13.35,44162.69140625,2268.647216796875,99.97879028320312,44162.69140625
2024-01-06,102.41000366210938,2045.6298,5.33,4.051,13.35,43989.1953125,2241.624755859375,93.85771942138672,43989.1953125
2024-01-07,102.41000366210938,2045.6298,5.33,4.051,13.35,43943.09765625,2222.865966796875,89.2763442993164,43943.09765625
2024-01-08,102.20999908447266,2028.2268,5.33,4.027,13.08,46970.50390625,2333.03271484375,97.79044342041016,46970.50390625
2024-01-09,102.56999969482422,2030.1188,5.33,4.015,12.76,46139.73046875,2344.8271484375,99.40918731689452,46139.73046875
2024-01-10,102.36000061035156,2024.3192,5.33,4.03,12.69,46627.77734375,2582.103515625,102.03302001953124,46627.77734375
2024-01-11,102.29000091552734,2028.6239,5.33,3.975,12.44,46368.5859375,2619.619140625,99.90943908691406,46368.5859375
2024-01-12,102.4000015258789,2049.174,5.33,3.939,12.7,42853.16796875,2524.460205078125,91.72090911865234,42853.16796875
2024-01-13,102.4000015258789,2049.174,5.33,3.939,12.7,42842.3828125,2576.597900390625,95.73004913330078,42842.3828125
2024-01-14,102.4000015258789,2049.174,5.33,3.968,12.7,41796.26953125,2472.2412109375,94.13314056396484,41796.26953125
2024-01-15,102.4000015258789,2054.772,5.33,3.986,13.25,42511.96875,2511.36376953125,94.49022674560548,42511.96875
2024-01-16,103.36000061035156,2028.4449,5.33,4.054,13.84,43154.9453125,2587.691162109375,97.62691497802734,43154.9453125
2024-01-17,103.4499969482422,2006.33,5.33,4.106,14.79,42742.65234375,2528.369384765625,102.0635986328125,42742.65234375
2024-01-18,103.54000091552734,2023.1038,5.33,4.142,14.13,41262.05859375,2467.018798828125,94.2509536743164,41262.05859375
2024-01-19,103.29000091552734,2029.6244,5.33,4.13,13.3,41618.40625,2489.49853515625,93.38616943359376,41618.40625
2024-01-20,103.29000091552734,2029.6244,5.33,4.13,13.3,41665.5859375,2469.589111328125,92.56983947753906,41665.5859375
2024-01-21,103.29000091552734,2029.6244,5.33,4.13,13.3,41545.78515625,2453.9130859375,90.8484344482422,41545.78515625
2024-01-22,103.33000183105467,2021.7173,5.33,4.107,13.19,39507.3671875,2310.826416015625,83.62281036376953,39507.3671875
2024-01-23,103.62000274658205,2029.1878,5.33,4.132,12.55,39845.55078125,2240.68603515625,84.27450561523438,39845.55078125
2024-01-24,103.23999786376952,2014.0865,5.33,4.18,13.14,40077.07421875,2233.561767578125,88.73200988769531,40077.07421875
2024-01-25,103.56999969482422,2020.8981,5.33,4.12,13.45,39933.80859375,2217.710205078125,86.88921356201172,39933.80859375
2024-01-26,103.47000122070312,2018.5729,5.33,4.139,13.26,41816.87109375,2267.19970703125,92.44236755371094,41816.87109375
2024-01-27,103.47000122070312,2018.5729,5.33,4.139,13.26,42120.0546875,2267.885986328125,94.16321563720705,42120.0546875
2024-01-28,103.47000122070312,2018.5729,5.33,4.139,13.26,42035.59375,2257.208740234375,95.93798065185548,42035.59375
2024-01-29,103.61000061035156,2032.4088,5.33,4.076,13.6,43288.24609375,2317.064208984375,101.56666564941406,43288.24609375
2024-01-30,103.4000015258789,2036.7646,5.33,4.036,13.31,42952.609375,2344.49365234375,101.47297668457033,42952.609375
2024-01-31,103.2699966430664,2039.1538,5.33,3.918,14.35,42582.60546875,2282.54443359375,97.0287094116211,42582.60546875
2024-02-01,103.0500030517578,2054.7804,5.33,3.882,13.88,43075.7734375,2303.82470703125,97.84669494628906,43075.7734375
2024-02-02,103.91999816894533,2039.5759,5.33,4.024,13.85,43185.859375,2308.0380859375,100.44052124023438,43185.859375
2024-02-03,103.91999816894533,2039.5759,5.33,4.024,13.85,42992.25,2296.038330078125,97.8799819946289,42992.25
2024-02-04,103.91999816894533,2039.5759,5.33,4.024,13.85,42583.58203125,2289.546142578125,95.47695922851562,42583.58203125
2024-02-05,104.4499969482422,2024.8776,5.33,4.162,13.67,42658.66796875,2298.888916015625,95.54866027832033,42658.66796875
2024-02-06,104.18000030517578,2035.9405,5.33,4.09,13.06,43084.671875,2372.201904296875,96.86107635498048,43084.671875
2024-02-07,104.04000091552734,2035.0269,5.33,4.115,12.83,44318.22265625,2423.7451171875,100.97927856445312,44318.22265625
2024-02-08,104.1500015258789,2034.2279,5.33,4.158,12.79,45301.56640625,2419.906494140625,102.78563690185548,45301.56640625
2024-02-09,104.08000183105467,2024.3591,5.33,4.177,12.93,47147.19921875,2487.515625,106.93333435058594,47147.19921875
2024-02-10,104.08000183105467,2024.3591,5.33,4.177,12.93,47771.27734375,2501.228271484375,109.1314697265625,47771.27734375
2024-02-11,104.08000183105467,2024.3591,5.33,4.177,12.93,48293.91796875,2507.570556640625,107.49528503417967,48293.91796875
2024-02-12,104.16999816894533,2020.1173,5.33,4.179,13.93,49958.22265625,2658.115966796875,111.99275207519533,49958.22265625
2024-02-13,104.95999908447266,1992.8894,5.33,4.326,15.85,49742.44140625,2642.185302734375,112.57930755615234,49742.44140625
2024-02-14,104.72000122070312,1992.0557,5.33,4.261,14.38,51826.6953125,2777.90234375,116.97632598876952,51826.6953125
2024-02-15,104.3000030517578,2004.0683,5.33,4.234,14.01,51938.5546875,2824.37890625,113.69940948486328,51938.5546875
2024-02-16,104.3000030517578,2013.1418,5.33,4.281,14.24,52160.203125,2803.69140625,110.44591522216795,52160.203125
2024-02-17,104.3000030517578,2013.1418,5.33,4.281,14.24,51662.99609375,2786.672607421875,108.98401641845705,51662.99609375
2024-02-18,104.3000030517578,2013.1418,5.33,4.296,14.24,52122.546875,2878.998046875,112.17467498779295,52122.546875
2024-02-19,104.3000030517578,2017.9517,5.33,4.317,14.71,51779.14453125,2943.57470703125,111.4853286743164,51779.14453125
2024-02-20,104.08000183105467,2024.3222,5.33,4.275,15.42,52284.875,3013.503662109375,108.45964050292967,52284.875
2024-02-21,104.01000213623048,2026.0469,5.33,4.319,15.34,51839.1796875,2970.35546875,105.1252212524414,51839.1796875
2024-02-22,103.95999908447266,2024.3489,5.33,4.331,14.54,51304.97265625,2971.00732421875,101.66979217529295,51304.97265625
2024-02-23,103.94000244140624,2035.4784,5.33,4.248,13.75,50731.94921875,2921.658203125,99.95469665527344,50731.94921875
2024-02-24,103.94000244140624,2035.4784,5.33,4.248,13.75,51571.1015625,2992.385986328125,104.1335220336914,51571.1015625
2024-02-25,103.94000244140624,2035.4784,5.33,4.248,13.75,51733.23828125,3112.697265625,103.4534912109375,51733.23828125
2024-02-26,103.83000183105467,2031.3003,5.33,4.281,13.74,54522.40234375,3178.99365234375,109.91853332519533,54522.40234375
2024-02-27,103.83000183105467,2030.4919,5.33,4.303,13.43,57085.37109375,3244.519287109375,108.3880844116211,57085.37109375
2024-02-28,103.9800033569336,2034.499,5.33,4.266,13.84,62504.7890625,3385.703857421875,118.0522003173828,62504.7890625
2024-02-29,104.16000366210938,2044.1997,5.33,4.254,13.4,61198.3828125,3341.919677734375,125.71151733398438,61198.3828125
2024-03-01,103.86000061035156,2082.6413,5.33,4.186,13.11,62440.6328125,3435.053955078125,129.9904022216797,62440.6328125
2024-03-02,103.86000061035156,2082.6413,5.33,4.186,13.11,62029.84765625,3422.0498046875,129.70018005371094,62029.84765625
2024-03-03,103.86000061035156,2082.6413,5.33,4.186,13.11,63167.37109375,3490.99365234375,130.45086669921875,63167.37109375
2024-03-04,103.83000183105467,2114.2934,5.33,4.217,13.49,68330.4140625,3630.433837890625,133.194580078125,68330.4140625
2024-03-05,103.8000030517578,2127.8362,5.33,4.151,14.46,63801.19921875,3554.964599609375,125.70671081542967,63801.19921875
2024-03-06,103.37000274658205,2148.1446,5.33,4.108,14.5,66106.8046875,3819.226318359375,130.7420196533203,66106.8046875
2024-03-07,102.81999969482422,2159.9135,5.33,4.089,14.44,66925.484375,3874.34765625,143.9778594970703,66925.484375
2024-03-08,102.73999786376952,2178.8819,5.33,4.077,14.74,68300.09375,3892.06103515625,145.2400360107422,68300.09375
2024-03-09,102.73999786376952,2178.8819,5.33,4.077,14.74,68498.8828125,3915.4189453125,144.6072540283203,68498.8828125
2024-03-10,102.73999786376952,2178.8819,5.33,4.077,14.74,69019.7890625,3881.193115234375,144.5151824951172,69019.7890625
2024-03-11,102.87000274658205,2183.4919,5.33,4.098,15.22,72123.90625,4066.445068359375,148.75096130371094,72123.90625
2024-03-12,102.95999908447266,2157.1762,5.33,4.151,13.84,71481.2890625,3980.273193359375,151.01544189453125,71481.2890625
2024-03-13,102.79000091552734,2175.3767,5.33,4.188,13.75,73083.5,4006.45703125,163.83981323242188,73083.5
2024-03-14,103.36000061035156,2161.7789,5.33,4.292,14.4,71396.59375,3883.140380859375,176.67974853515625,71396.59375
2024-03-15,103.43000030517578,2156.0553,5.33,4.308,14.41,69403.7734375,3735.22021484375,182.96469116210935,69403.7734375
2024-03-16,103.43000030517578,2156.0553,5.33,4.308,14.41,65315.1171875,3522.860107421875,181.88034057617188,65315.1171875
2024-03-17,103.43000030517578,2156.0553,5.33,4.308,14.41,68390.625,3642.4130859375,202.12356567382807,68390.625
2024-03-18,103.58000183105467,2160.0768,5.33,4.328,14.33,67548.59375,3517.985107421875,195.9927520751953,67548.59375
2024-03-19,103.80999755859376,2157.488,5.33,4.293,13.82,61912.7734375,3157.6181640625,170.0162811279297,61912.7734375
2024-03-20,103.41000366210938,2205.4267,5.33,4.277,13.04,67913.671875,3513.39306640625,191.54962158203125,67913.671875
2024-03-21,104.0,2181.5104,5.33,4.269,12.92,65491.390625,3492.9912109375,179.2207489013672,65491.390625
2024-03-22,104.43000030517578,2165.4677,5.33,4.202,13.06,63778.76171875,3333.68798828125,174.36370849609375,63778.76171875
2024-03-23,104.43000030517578,2165.4677,5.33,4.202,13.06,64062.203125,3336.593994140625,172.90225219726562,64062.203125
2024-03-24,104.43000030517578,2165.4677,5.33,4.202,13.06,67234.171875,3454.636474609375,183.57345581054688,67234.171875
2024-03-25,104.2300033569336,2171.8451,5.33,4.249,13.19,69958.8125,3590.8837890625,189.0835418701172,69958.8125
2024-03-26,104.29000091552734,2179.6037,5.33,4.238,13.24,69987.8359375,3587.5048828125,190.69985961914065,69987.8359375
2024-03-27,104.3499984741211,2194.7874,5.33,4.188,12.78,69455.34375,3500.115234375,186.3614654541016,69455.34375
2024-03-28,104.5500030517578,2231.5562,5.33,4.206,13.01,70744.953125,3561.2939453125,189.6216278076172,70744.953125
2024-03-29,104.5500030517578,2231.5551,5.33,4.21,13.01,69892.828125,3511.80615234375,192.2279510498047,69892.828125
2024-03-30,104.5500030517578,2231.5551,5.33,4.21,13.01,69645.3046875,3507.9443359375,194.3855438232422,69645.3046875
2024-03-31,104.5500030517578,2231.5551,5.33,4.21,13.01,71333.6484375,3647.8564453125,202.87413024902344,71333.6484375
2024-04-01,105.0199966430664,2251.2079,5.33,4.317,13.65,69702.1484375,3505.030029296875,192.5678253173828,69702.1484375
2024-04-02,104.81999969482422,2280.7098,5.33,4.353,14.61,65446.97265625,3277.234619140625,181.17225646972656,65446.97265625
2024-04-03,104.25,2297.414,5.33,4.351,14.33,65980.8125,3311.44189453125,185.2486114501953,65980.8125
2024-04-04,104.12000274658205,2289.456,5.33,4.307,16.35,68508.84375,3330.04052734375,183.95811462402344,68508.84375
2024-04-05,104.3000030517578,2330.0383,5.33,4.4,16.03,67837.640625,3318.88525390625,174.5015106201172,67837.640625
2024-04-06,104.3000030517578,2330.0383,5.33,4.4,16.03,68896.109375,3354.183837890625,178.91534423828125,68896.109375
2024-04-07,104.3000030517578,2330.0383,5.33,4.4,16.03,69362.5546875,3453.49462890625,179.6498565673828,69362.5546875
2024-04-08,104.13999938964844,2338.6944,5.33,4.422,15.19,71631.359375,3695.292724609375,180.78477478027344,71631.359375
2024-04-09,104.1500015258789,2354.4258,5.33,4.362,14.98,69139.015625,3505.163330078125,172.4136199951172,69139.015625
2024-04-10,105.25,2333.3847,5.33,4.546,15.8,70587.8828125,3543.737060546875,173.43736267089844,70587.8828125
2024-04-11,105.27999877929688,2335.2319,5.33,4.584,14.91,70060.609375,3505.247802734375,172.5763702392578,70060.609375
2024-04-12,106.04000091552734,2376.4428,5.33,4.517,17.31,67195.8671875,3243.034912109375,153.63546752929688,67195.8671875
2024-04-13,106.04000091552734,2376.4428,5.33,4.517,17.31,63821.47265625,3004.900390625,139.34169006347656,63821.47265625
2024-04-14,106.04000091552734,2376.4428,5.33,4.517,17.31,65738.7265625,3156.94189453125,151.28494262695312,65738.7265625
2024-04-15,106.20999908447266,2364.0634,5.33,4.61,19.23,63426.2109375,3101.600341796875,138.5086212158203,63426.2109375
2024-04-16,106.26000213623048,2382.1406,5.33,4.669,18.4,63811.86328125,3084.920166015625,136.27932739257812,63811.86328125
2024-04-17,105.9499969482422,2382.5436,5.33,4.589,18.21,61276.69140625,2984.7275390625,131.86618041992188,61276.69140625
2024-04-18,106.1500015258789,2367.7213,5.33,4.637,18.0,63512.75390625,3066.027587890625,142.0823974609375,63512.75390625
2024-04-19,106.1500015258789,2379.8644,5.33,4.623,18.71,63843.5703125,3059.278564453125,142.6804962158203,63843.5703125
2024-04-20,106.1500015258789,2379.8644,5.33,4.623,18.71,64994.44140625,3157.627197265625,151.13356018066406,64994.44140625
2024-04-21,106.1500015258789,2379.8644,5.33,4.623,18.71,64926.64453125,3147.28857421875,148.60931396484375,64926.64453125
2024-04-22,106.08000183105467,2386.5964,5.33,4.61,16.94,66837.6796875,3201.652099609375,157.03121948242188,66837.6796875
2024-04-23,105.69000244140624,2333.4881,5.33,4.607,15.69,66407.2734375,3219.91162109375,154.70130920410156,66407.2734375
