Date,BTC_Price,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2016-04-03,420.9039916992188,94.62000274658205,1223.5,0.37,1.774,13.1
2016-04-04,421.4440002441406,94.51000213623048,1219.3,0.37,1.762,14.12
2016-04-05,424.0299987792969,94.62999725341795,1229.6,0.37,1.72,15.42
2016-04-06,423.4129943847656,94.43000030517578,1223.8,0.37,1.758,14.09
2016-04-07,422.7449951171875,94.4800033569336,1237.5,0.37,1.687,16.16
2016-04-08,420.3489990234375,94.23999786376952,1243.8,0.37,1.717,15.36
2016-04-09,419.4110107421875,94.23999786376952,1243.8,0.37,1.717,15.36
2016-04-10,421.5639953613281,94.23999786376952,1243.8,0.37,1.717,15.36
2016-04-11,422.4830017089844,93.9499969482422,1258.0,0.37,1.722,16.26
2016-04-12,425.1900024414063,93.95999908447266,1260.9,0.37,1.776,14.85
2016-04-13,423.7340087890625,94.73999786376952,1248.3,0.37,1.766,13.84
2016-04-14,424.2820129394531,94.9000015258789,1226.5,0.37,1.792,13.72
2016-04-15,429.7130126953125,94.6999969482422,1234.6,0.37,1.753,13.62
2016-04-16,430.5719909667969,94.6999969482422,1234.6,0.37,1.753,13.62
2016-04-17,427.3989868164063,94.6999969482422,1234.6,0.37,1.753,13.62
2016-04-18,428.5910034179688,94.48999786376952,1235.0,0.37,1.771,13.35
2016-04-19,435.5090026855469,93.9800033569336,1254.3,0.37,1.787,13.24
2016-04-20,441.3890075683594,94.48999786376952,1254.4,0.37,1.845,13.28
2016-04-21,449.4249877929688,94.5999984741211,1250.3,0.37,1.865,13.95
2016-04-22,445.7369995117188,95.12000274658205,1230.0,0.37,1.891,13.22
2016-04-23,450.2820129394531,95.12000274658205,1230.0,0.37,1.891,13.22
2016-04-24,458.5549926757813,95.12000274658205,1235.3,0.37,1.891,13.22
2016-04-25,461.4259948730469,94.83999633789062,1240.2,0.37,1.914,14.08
2016-04-26,466.0889892578125,94.56999969482422,1243.4,0.37,1.931,13.96
2016-04-27,444.68701171875,94.38999938964844,1250.4,0.37,1.852,13.77
2016-04-28,449.010986328125,93.76000213623048,1266.4,0.37,1.824,15.22
2016-04-29,455.0969848632813,93.08000183105467,1290.5,0.3,1.835,15.7
2016-04-30,448.3179931640625,93.08000183105467,1290.5,0.3,1.835,15.7
2016-05-01,451.875,93.08000183105467,1293.8,0.3,1.835,15.7
2016-05-02,444.66900634765625,92.62999725341795,1295.8,0.37,1.872,14.68
2016-05-03,450.3039855957031,92.94000244140624,1291.8,0.37,1.796,15.6
2016-05-04,446.7219848632813,93.18000030517578,1274.4,0.37,1.777,16.05
2016-05-05,447.97601318359375,93.77999877929688,1272.3,0.37,1.742,15.91
2016-05-06,459.6029968261719,93.88999938964844,1294.0,0.37,1.779,14.72
2016-05-07,458.5360107421875,93.88999938964844,1294.0,0.37,1.779,14.72
2016-05-08,458.5480041503906,93.88999938964844,1286.0,0.37,1.779,14.72
2016-05-09,460.4830017089844,94.1500015258789,1266.6,0.37,1.751,14.57
2016-05-10,450.8949890136719,94.29000091552734,1264.8,0.37,1.754,13.63
2016-05-11,452.7279968261719,93.81999969482422,1275.5,0.37,1.735,14.69
2016-05-12,454.7659912109375,94.13999938964844,1271.2,0.37,1.748,14.41
2016-05-13,455.6700134277344,94.61000061035156,1272.7,0.37,1.702,15.04
2016-05-14,455.6709899902344,94.61000061035156,1272.7,0.37,1.702,15.04
2016-05-15,457.5679931640625,94.61000061035156,1277.9,0.37,1.702,15.04
2016-05-16,454.1629943847656,94.56999969482422,1274.2,0.37,1.757,14.68
2016-05-17,453.7829895019531,94.5500030517578,1276.9,0.37,1.772,15.57
2016-05-18,454.6189880371094,95.08000183105467,1274.4,0.37,1.859,15.95
2016-05-19,438.7149963378906,95.29000091552734,1254.8,0.37,1.847,16.33
2016-05-20,442.6759948730469,95.30999755859376,1252.9,0.37,1.844,15.2
2016-05-21,443.18798828125,95.30999755859376,1252.9,0.37,1.844,15.2
2016-05-22,439.322998046875,95.30999755859376,1255.1,0.37,1.844,15.2
2016-05-23,444.1549987792969,95.2300033569336,1254.9,0.37,1.835,15.82
2016-05-24,445.9809875488281,95.56999969482422,1232.2,0.37,1.865,14.42
2016-05-25,449.5989990234375,95.3499984741211,1226.6,0.37,1.872,13.9
2016-05-26,453.3840026855469,95.16999816894533,1222.7,0.37,1.83,13.43
2016-05-27,473.4639892578125,95.5199966430664,1216.7,0.37,1.851,13.12
2016-05-28,530.0399780273438,95.5199966430664,1216.7,0.37,1.851,13.12
2016-05-29,526.2329711914062,95.5199966430664,1216.7,0.37,1.851,13.12
2016-05-30,533.864013671875,95.5199966430664,1216.7,0.37,1.862,13.12
2016-05-31,531.385986328125,95.88999938964844,1217.5,0.29,1.851,14.19
2016-06-01,536.9199829101562,95.45999908447266,1214.7,0.37,1.839,14.2
2016-06-02,537.9719848632812,95.55999755859376,1212.6,0.37,1.799,13.63
2016-06-03,569.1939697265625,94.02999877929688,1242.9,0.37,1.702,13.47
2016-06-04,572.7269897460938,94.02999877929688,1242.9,0.37,1.702,13.47
2016-06-05,574.9769897460938,94.02999877929688,1242.9,0.37,1.702,13.47
2016-06-06,585.5369873046875,93.9000015258789,1247.4,0.37,1.737,13.65
2016-06-07,576.5969848632812,93.83000183105467,1247.0,0.37,1.716,14.05
2016-06-08,581.64501953125,93.58999633789062,1262.3,0.37,1.704,14.08
2016-06-09,574.6300048828125,94.0999984741211,1272.7,0.37,1.682,14.64
2016-06-10,577.469970703125,94.5999984741211,1275.9,0.37,1.644,17.03
2016-06-11,606.7269897460938,94.5999984741211,1275.9,0.37,1.644,17.03
2016-06-12,672.7839965820312,94.5999984741211,1275.9,0.37,1.644,17.03
2016-06-13,704.3759765625,94.37000274658205,1286.9,0.37,1.613,20.97
2016-06-14,685.5590209960938,94.93000030517578,1288.1,0.37,1.613,20.5
2016-06-15,694.468994140625,94.61000061035156,1288.3,0.37,1.575,20.14
2016-06-16,766.3079833984375,94.56999969482422,1298.4,0.38,1.579,19.37
2016-06-17,748.9089965820312,94.20999908447266,1294.8,0.38,1.611,19.41
2016-06-18,756.2269897460938,94.20999908447266,1294.8,0.38,1.611,19.41
2016-06-19,763.781005859375,94.20999908447266,1294.8,0.38,1.611,19.41
2016-06-20,737.2260131835938,93.61000061035156,1292.1,0.38,1.678,18.37
2016-06-21,666.6519775390625,94.0199966430664,1272.5,0.38,1.709,18.48
2016-06-22,596.1160278320312,93.72000122070312,1270.0,0.38,1.687,21.17
2016-06-23,623.9769897460938,93.52999877929688,1263.1,0.39,1.744,17.25
2016-06-24,665.2990112304688,95.4499969482422,1322.4,0.4,1.562,25.76
2016-06-25,665.1229858398438,95.4499969482422,1322.4,0.4,1.562,25.76
2016-06-26,629.3670043945312,95.4499969482422,1322.4,0.4,1.562,25.76
2016-06-27,655.2750244140625,96.54000091552734,1324.7,0.41,1.444,23.85
2016-06-28,647.0009765625,96.25,1317.9,0.41,1.465,18.75
2016-06-29,639.8900146484375,95.7699966430664,1326.9,0.41,1.517,16.64
2016-06-30,673.3369750976562,96.13999938964844,1320.6,0.3,1.475,15.63
2016-07-01,676.2960205078125,95.6500015258789,1339.0,0.41,1.456,14.77
2016-07-02,703.7020263671875,95.6500015258789,1339.0,0.41,1.456,14.77
2016-07-03,658.6640014648438,95.6500015258789,1339.0,0.41,1.456,14.77
2016-07-04,683.6619873046875,95.6500015258789,1353.5,0.41,1.441,14.77
2016-07-05,670.6270141601562,96.16999816894533,1358.7,0.4,1.375,15.58
2016-07-06,677.3309936523438,96.05999755859376,1367.1,0.4,1.373,14.96
2016-07-07,640.56201171875,96.33000183105467,1362.1,0.4,1.385,14.76
2016-07-08,666.5230102539062,96.3000030517578,1358.4,0.4,1.358,13.2
2016-07-09,650.9600219726562,96.3000030517578,1358.4,0.4,1.358,13.2
2016-07-10,649.3599853515625,96.3000030517578,1358.4,0.4,1.358,13.2
2016-07-11,647.6589965820312,96.56999969482422,1356.6,0.4,1.43,13.54
2016-07-12,664.551025390625,96.44000244140624,1335.3,0.4,1.507,13.55
2016-07-13,654.468017578125,96.22000122070312,1343.6,0.4,1.473,13.04
2016-07-14,658.0780029296875,96.08000183105467,1332.2,0.4,1.537,12.82
2016-07-15,663.2550048828125,96.58000183105467,1327.4,0.4,1.558,12.67
2016-07-16,660.7670288085938,96.58000183105467,1327.4,0.4,1.558,12.67
2016-07-17,679.458984375,96.58000183105467,1327.4,0.4,1.558,12.67
2016-07-18,673.1060180664062,96.55999755859376,1329.3,0.4,1.582,12.44
2016-07-19,672.864013671875,97.0500030517578,1332.3,0.4,1.558,11.97
2016-07-20,665.6849975585938,97.1999969482422,1319.3,0.4,1.58,11.77
2016-07-21,665.0120239257812,97.0,1338.9,0.4,1.556,12.74
2016-07-22,650.6190185546875,97.47000122070312,1331.5,0.4,1.566,12.02
2016-07-23,655.5560302734375,97.47000122070312,1331.5,0.4,1.566,12.02
2016-07-24,661.2849731445312,97.47000122070312,1331.5,0.4,1.566,12.02
2016-07-25,654.0969848632812,97.29000091552734,1327.2,0.4,1.575,12.87
2016-07-26,651.7839965820312,97.16000366210938,1328.3,0.4,1.563,13.05
2016-07-27,654.3519897460938,97.0500030517578,1334.5,0.4,1.503,12.83
2016-07-28,655.0349731445312,96.73999786376952,1341.2,0.4,1.508,12.72
2016-07-29,656.9920043945312,95.52999877929688,1357.5,0.3,1.45,11.87
2016-07-30,655.0469970703125,95.52999877929688,1357.5,0.3,1.45,11.87
2016-07-31,624.6810302734375,95.52999877929688,1357.5,0.3,1.45,11.87
2016-08-01,606.27197265625,95.70999908447266,1359.6,0.4,1.52,12.44
2016-08-02,547.4650268554688,95.05999755859376,1372.6,0.4,1.554,13.37
2016-08-03,566.35498046875,95.55999755859376,1364.7,0.4,1.545,12.86
2016-08-04,578.2890014648438,95.76000213623048,1367.4,0.4,1.503,12.42
2016-08-05,575.0430297851562,96.19000244140624,1344.4,0.4,1.59,11.39
2016-08-06,587.7780151367188,96.19000244140624,1344.4,0.4,1.59,11.39
2016-08-07,592.6900024414062,96.19000244140624,1344.4,0.4,1.59,11.39
2016-08-08,591.0540161132812,96.4000015258789,1341.3,0.4,1.592,11.5
2016-08-09,587.801025390625,96.18000030517578,1346.7,0.4,1.549,11.66
2016-08-10,592.10302734375,95.6500015258789,1351.9,0.4,1.513,12.05
2016-08-11,589.1199951171875,95.86000061035156,1350.0,0.4,1.561,11.68
2016-08-12,587.5590209960938,95.72000122070312,1343.2,0.4,1.51,11.55
2016-08-13,585.5880126953125,95.72000122070312,1343.2,0.4,1.51,11.55
2016-08-14,570.4730224609375,95.72000122070312,1343.2,0.4,1.51,11.55
2016-08-15,567.239990234375,95.62999725341795,1347.5,0.4,1.558,11.81
2016-08-16,577.4390258789062,94.79000091552734,1356.9,0.4,1.575,12.64
2016-08-17,573.2160034179688,94.72000122070312,1348.8,0.4,1.549,12.19
2016-08-18,574.3179931640625,94.16000366210938,1357.2,0.4,1.534,11.43
2016-08-19,575.6300048828125,94.51000213623048,1346.2,0.4,1.58,11.34
2016-08-20,581.697021484375,94.51000213623048,1346.2,0.4,1.58,11.34
2016-08-21,581.3079833984375,94.51000213623048,1346.2,0.4,1.58,11.34
2016-08-22,586.7529907226562,94.5199966430664,1343.4,0.4,1.544,12.27
2016-08-23,583.4149780273438,94.54000091552734,1346.1,0.4,1.546,12.38
2016-08-24,580.1820068359375,94.79000091552734,1329.7,0.4,1.563,13.45
2016-08-25,577.760986328125,94.7699966430664,1324.6,0.4,1.578,13.63
2016-08-26,579.6510009765625,95.56999969482422,1325.9,0.4,1.628,13.65
2016-08-27,569.947021484375,95.56999969482422,1325.9,0.4,1.628,13.65
2016-08-28,573.9119873046875,95.56999969482422,1325.9,0.4,1.628,13.65
2016-08-29,574.1069946289062,95.58000183105467,1327.1,0.4,1.563,12.94
2016-08-30,577.5029907226562,96.0500030517578,1316.5,0.4,1.57,13.12
2016-08-31,575.4719848632812,96.0199966430664,1311.4,0.3,1.578,13.42
2016-09-01,572.302978515625,95.6500015258789,1317.1,0.4,1.568,13.48
2016-09-02,575.5369873046875,95.87999725341795,1326.7,0.4,1.607,11.98
2016-09-03,598.2119750976562,95.87999725341795,1326.7,0.4,1.607,11.98
2016-09-04,608.6339721679688,95.87999725341795,1326.7,0.4,1.607,11.98
2016-09-05,606.5900268554688,95.87999725341795,1330.7,0.4,1.609,11.98
2016-09-06,610.4359741210938,94.81999969482422,1354.0,0.4,1.536,12.02
2016-09-07,614.5440063476562,94.95999908447266,1349.2,0.4,1.536,11.94
2016-09-08,626.3159790039062,95.02999877929688,1341.6,0.4,1.601,12.51
2016-09-09,622.8610229492188,95.33999633789062,1334.5,0.4,1.675,17.5
2016-09-10,623.5089721679688,95.33999633789062,1334.5,0.4,1.675,17.5
2016-09-11,606.718994140625,95.33999633789062,1334.5,0.4,1.675,17.5
2016-09-12,608.2429809570312,95.0999984741211,1325.6,0.4,1.666,15.16
2016-09-13,609.2410278320312,95.62999725341795,1323.7,0.4,1.729,17.85
2016-09-14,610.6840209960938,95.33000183105467,1326.1,0.4,1.698,18.14
2016-09-15,607.155029296875,95.29000091552734,1318.0,0.4,1.698,16.3
2016-09-16,606.9730224609375,96.11000061035156,1310.2,0.4,1.694,15.37
2016-09-17,605.9840087890625,96.11000061035156,1310.2,0.4,1.694,15.37
2016-09-18,609.8740234375,96.11000061035156,1310.2,0.4,1.694,15.37
2016-09-19,609.2269897460938,95.83999633789062,1317.8,0.4,1.707,15.53
2016-09-20,608.31201171875,96.0199966430664,1318.2,0.4,1.693,15.92
2016-09-21,597.1489868164062,95.66000366210938,1331.4,0.4,1.655,13.3
2016-09-22,596.2979736328125,95.4499969482422,1344.7,0.4,1.618,12.02
2016-09-23,602.8419799804688,95.4800033569336,1341.7,0.4,1.62,12.29
2016-09-24,602.625,95.4800033569336,1341.7,0.4,1.62,12.29
2016-09-25,600.8259887695312,95.4800033569336,1341.7,0.4,1.62,12.29
2016-09-26,608.0430297851562,95.30999755859376,1344.1,0.4,1.584,14.5
2016-09-27,606.166015625,95.44000244140624,1330.4,0.4,1.56,13.1
2016-09-28,604.72802734375,95.43000030517578,1323.7,0.4,1.572,12.39
2016-09-29,605.6929931640625,95.54000091552734,1326.0,0.4,1.558,14.02
2016-09-30,609.7349853515625,95.45999908447266,1317.1,0.29,1.598,13.29
2016-10-01,613.9829711914062,95.45999908447266,1317.1,0.29,1.598,13.29
2016-10-02,610.8920288085938,95.45999908447266,1317.1,0.29,1.598,13.29
2016-10-03,612.1329956054688,95.75,1312.7,0.4,1.627,13.57
2016-10-04,610.2039794921875,96.12000274658205,1269.7,0.4,1.69,13.63
2016-10-05,612.510986328125,96.12999725341795,1268.6,0.4,1.706,12.99
2016-10-06,613.02099609375,96.66000366210938,1253.0,0.4,1.739,12.84
2016-10-07,617.1209716796875,96.5199966430664,1251.9,0.4,1.723,13.48
2016-10-08,619.1079711914062,96.5199966430664,1251.9,0.4,1.723,13.48
2016-10-09,616.7520141601562,96.5199966430664,1251.9,0.4,1.723,13.48
2016-10-10,618.9940185546875,96.5199966430664,1260.4,0.4,1.765,13.38
2016-10-11,641.072021484375,97.6999969482422,1255.9,0.41,1.767,15.36
