Date,LTC_Price,LTC_Volume,ETH_Price,ETH_Volume,BTC_Price,BTC_Volume,Gold_Price,Interest_Rate,VIX_Close
2022-04-30,0.18349212861411543,0.027085657880382766,0.5571820027751957,0.13882448365496972,0.480734,0.053711,0.427864,0.05482,0.307238
2022-05-01,0.19268933733687107,0.02638702366437102,0.5779348942479733,0.1608118621318669,0.491807,0.0627,0.427864,0.05482,0.307238
2022-05-02,0.19622628125386724,0.02759043278818088,0.5842423308912095,0.20058079670746226,0.492691,0.079828,0.382919,0.05482,0.29234
2022-05-03,0.1924284287889492,0.023586791881720984,0.5685166321786874,0.13281913269733456,0.481256,0.063638,0.389366,0.05482,0.248911
2022-05-04,0.2119262031181093,0.03624968168163006,0.601946191787485,0.1954474836704284,0.509855,0.090914,0.387685,0.05482,0.195081
2022-05-05,0.1856099557877718,0.0403697785486103,0.5612288903507793,0.24952643394412152,0.464001,0.109291,0.394132,0.149338,0.276318
2022-05-06,0.18525228489056714,0.0363194313984421,0.5496935055789253,0.22992327195305348,0.456158,0.093926,0.40086,0.149338,0.262122
2022-05-07,0.17900550161768716,0.024115352815376582,0.5371683646454095,0.1369839116753425,0.448245,0.0551,0.40086,0.149338,0.262122
2022-05-08,0.177333395001716,0.03404834935484101,0.5119352427235401,0.22718873535647063,0.427064,0.090939,0.40086,0.149338,0.262122
2022-05-09,0.13227465187027496,0.060781104451196256,0.4540748556680921,0.4156724144595841,0.371827,0.167877,0.378247,0.149338,0.326212
2022-05-10,0.13865875656099935,0.08952564694756909,0.4749364853046955,0.43834841902525323,0.382485,0.157622,0.361802,0.149338,0.301476
2022-05-11,0.09973539875275392,0.09953806239100726,0.4172095024244474,0.5298676147374313,0.351852,0.188226,0.373668,0.149338,0.295432
2022-05-12,0.09414906304286483,0.1009662934041719,0.3937260315641178,0.49006347004431905,0.353487,0.17839,0.346384,0.149338,0.284329
2022-05-13,0.10416198115985126,0.057057382826040566,0.4049388108714218,0.27589946277925753,0.356942,0.108524,0.330873,0.149338,0.24357
2022-05-14,0.10694036319562175,0.0348363809470713,0.4138414754103226,0.1623205092473993,0.368954,0.067263,0.330873,0.149338,0.24357
2022-05-15,0.11419751793200383,0.03472442383125634,0.43286374759665214,0.15490610708220118,0.386629,0.059323,0.330873,0.149338,0.24357
2022-05-16,0.10204904682621185,0.03366180935627922,0.40670585796203595,0.23516533717494462,0.365455,0.078935,0.336012,0.149338,0.223893
2022-05-17,0.11824494815743611,0.038132566634485755,0.4211020067330519,0.19936950193777236,0.37372,0.068772,0.340777,0.149338,0.204638
2022-05-18,0.09981087295599797,0.035540943891809514,0.38414492189131827,0.19003756386157808,0.348679,0.075091,0.338068,0.149338,0.272944
2022-05-19,0.11579041633524426,0.038058388904175865,0.4057721585567496,0.2020917727307934,0.372082,0.082289,0.361428,0.149338,0.250316
2022-05-20,0.10611898840768708,0.03405169839532378,0.3936439586567985,0.16760486448835968,0.355733,0.07354,0.362082,0.149338,0.251441
2022-05-21,0.10906535795070649,0.018385628562613044,0.39645214510539994,0.0784598990709012,0.359132,0.034556,0.362082,0.149338,0.251441
2022-05-22,0.11488279451209835,0.018371886692916343,0.41105431998194536,0.10751649616036263,0.37222,0.04716,0.362082,0.149338,0.251441
2022-05-23,0.10711601186026565,0.03446830254885734,0.39595518988676914,0.17418300711829632,0.354238,0.075664,0.367595,0.149338,0.238089
2022-05-24,0.11079735893723608,0.026153287840990684,0.3974017346148557,0.1331955320123987,0.362411,0.061583,0.384227,0.149338,0.251722
2022-05-25,0.10514808156169023,0.02286323794888962,0.3901370230523041,0.13692650192884123,0.361042,0.064212,0.366287,0.149338,0.236543
2022-05-26,0.09253280562050833,0.033584223951122046,0.3601646515976929,0.2594262401166077,0.356709,0.090972,0.367595,0.149338,0.224315
2022-05-27,0.08616406616422315,0.02939688393046428,0.3433634628608175,0.2838442836499543,0.347318,0.090415,0.373855,0.149338,0.199297
2022-05-28,0.08827183941003766,0.027681632499722636,0.3503865513687935,0.2564662870044754,0.350068,0.087341,0.373855,0.149338,0.199297
2022-05-29,0.09230353958401191,0.01666250356617436,0.36189127239387614,0.10389316316707084,0.359333,0.036925,0.373855,0.149338,0.199297
2022-05-30,0.10742024779412718,0.026135254249124343,0.40111513771666213,0.21236540827062053,0.392814,0.098215,0.365539,0.149338,0.199297
2022-05-31,0.10542448410299915,0.02304565656241877,0.38960530173974717,0.19758780965741488,0.393781,0.081609,0.365539,0.149338,0.205903
2022-06-01,0.09011292068519094,0.0354467940548795,0.3643454626329263,0.23004703810243157,0.364518,0.10359,0.365819,0.149338,0.198876
2022-06-02,0.0942857835856194,0.021060770026976258,0.36659606740336176,0.1818347279675088,0.374331,0.068721,0.38703,0.149338,0.185242
2022-06-03,0.08924502099744586,0.01819502357352804,0.35403153874431503,0.15529340049895124,0.363128,0.060307,0.367221,0.149338,0.186226
2022-06-04,0.09230566410665086,0.013688745451826967,0.3596746288264694,0.08005124396028254,0.365014,0.032569,0.367221,0.149338,0.186226
2022-06-05,0.09078814333744362,0.013294225864552145,0.3604393790359548,0.08214386496423422,0.366097,0.034524,0.367221,0.149338,0.186226
2022-06-06,0.09418992254897135,0.021223860728611533,0.371943139384805,0.17520170654668468,0.387591,0.077006,0.361147,0.149338,0.190162
2022-06-07,0.09275044043205216,0.025608796431654236,0.3623203571348946,0.2662391789942294,0.384432,0.102535,0.368996,0.149338,0.175404
2022-06-08,0.08611555623063394,0.026285935110595883,0.35796511845291296,0.19368447818557408,0.370615,0.072072,0.373108,0.149338,0.174561
2022-06-09,0.08237257653730956,0.019056576280703685,0.3571683024286413,0.12052551614760743,0.369112,0.047335,0.369651,0.149338,0.204498
2022-06-10,0.0723659461489414,0.028578412151235535,0.3306269212277149,0.19930653148929067,0.354016,0.070989,0.390862,0.149338,0.227829
2022-06-11,0.060083211650315604,0.03437837550514935,0.30183200129921073,0.2311306535071662,0.343402,0.063406,0.390862,0.149338,0.227829
2022-06-12,0.04865556532412732,0.030966738809939318,0.2838702377808527,0.25950382463294375,0.319938,0.083417,0.390862,0.149338,0.227829
2022-06-13,0.03479247568976075,0.05678727193256499,0.2326876929668116,0.5228214824633026,0.257171,0.181906,0.350028,0.149338,0.315952
2022-06-14,0.04275747201184191,0.051339774514283475,0.23419361787175333,0.37919554302722663,0.253051,0.131879,0.332928,0.149338,0.297259
2022-06-15,0.055020517121364326,0.05383363290239077,0.23877591367948867,0.4303133480593494,0.258425,0.143448,0.338628,0.149338,0.254111
2022-06-16,0.038728733293667356,0.03546613752054564,0.20357941083696698,0.2041963934380943,0.226255,0.074798,0.366941,0.291115,0.300914
2022-06-17,0.0471254369079466,0.02816776095226798,0.20757572010712247,0.15181632773330647,0.227574,0.063076,0.358251,0.291115,0.275334
2022-06-18,0.045894404797627075,0.0423934766134097,0.18781971197508257,0.23754217404302883,0.20623,0.106118,0.358251,0.291115,0.275334
2022-06-19,0.0657973942654724,0.07204948465545072,0.2163255592323942,0.23924209133852206,0.228775,0.086793,0.358251,0.291115,0.275334
2022-06-20,0.061810073008844946,0.04176834823831514,0.2163225733468068,0.21429356655211004,0.229454,0.07374,0.356569,0.291115,0.275334
2022-06-21,0.0635036072597149,0.031460538069654,0.21572321523463997,0.1644448064434828,0.231085,0.068393,0.356569,0.291115,0.262122
2022-06-22,0.05955928076174524,0.02522872064798575,0.2001105387826561,0.1569024977202761,0.220462,0.067249,0.356195,0.291115,0.244694
2022-06-23,0.0698468631742451,0.031020719407470587,0.21967136087205982,0.15262185373161535,0.236594,0.060343,0.348159,0.291115,0.2461
2022-06-24,0.07049225667025402,0.026204871087486245,0.2374227882239535,0.18082153141433419,0.238735,0.056784,0.348626,0.291115,0.22052
2022-06-25,0.07886772578805612,0.02460865323540226,0.24095405230492947,0.12621550968868572,0.242709,0.037731,0.348626,0.291115,0.22052
2022-06-26,0.07297836662439744,0.020475808597378783,0.23167713946292814,0.1215391463226499,0.235734,0.036732,0.348626,0.291115,0.22052
2022-06-27,0.07030456904398943,0.018779283516806446,0.23036882825542623,0.12634025368686816,0.23145,0.045234,0.343487,0.291115,0.216585
2022-06-28,0.061545720159069006,0.02230057128527179,0.21992500536165252,0.14491982272161266,0.224772,0.046437,0.340123,0.291115,0.236402
2022-06-29,0.06326412634669185,0.024431345155039676,0.2102184106015153,0.16146181148251118,0.222179,0.052719,0.340871,0.291115,0.233591
2022-06-30,0.06389950883450818,0.028606036881658137,0.20348754941776553,0.17316634567992056,0.217492,0.060572,0.331527,0.291115,0.241321
2022-07-01,0.05677420326068838,0.028408176673246993,0.20188560881802248,0.18710663920380727,0.209925,0.073593,0.325827,0.291115,0.213071
2022-07-02,0.05500272692674124,0.018341316536806453,0.20332036578909451,0.09531377701369315,0.209527,0.036944,0.325827,0.291115,0.213071
2022-07-03,0.056371788629118125,0.015750346101435525,0.20486331567531985,0.07858642311409604,0.210332,0.031998,0.325827,0.291115,0.213071
2022-07-04,0.0599486370900246,0.017022474196926127,0.22130326418456672,0.14064420576608344,0.224047,0.047054,0.286582,0.291115,0.213071
2022-07-05,0.053160765798777876,0.02453754183618207,0.21778988945289257,0.17128242843071612,0.223443,0.06187,0.291254,0.291115,0.224877
2022-07-06,0.05465293178517794,0.017289782502054707,0.22894232790710886,0.16130707953039083,0.228701,0.055746,0.265464,0.291115,0.213493
2022-07-07,0.059664766529742425,0.019996468583145063,0.2397090159076576,0.14743908243796086,0.244694,0.059264,0.268081,0.291115,0.204357
2022-07-08,0.05803914189393242,0.02488975583427292,0.2364999937921167,0.17274370161386818,0.246068,0.128947,0.27051,0.291115,0.184118
2022-07-09,0.06534018197169467,0.01812721942102125,0.23532420397624962,0.0817915302611607,0.244028,0.070334,0.27051,0.291115,0.184118
2022-07-10,0.05973577708946226,0.027708987668725128,0.2249920012749991,0.10804360729616416,0.233285,0.067579,0.27051,0.291115,0.184118
2022-07-11,0.05019045782137724,0.01524556089905433,0.20985527498564435,0.12114561589166745,0.22022,0.054448,0.260419,0.291115,0.205622
2022-07-12,0.04672453519401315,0.013882363061133413,0.1972964844197699,0.12744529956997952,0.210726,0.05925,0.253878,0.291115,0.221363
2022-07-13,0.05240843799660885,0.018271016115748245,0.2133330268040499,0.19685326514750903,0.223766,0.080175,0.263782,0.291115,0.214758
2022-07-14,0.05706550965020682,0.016750182530301364,0.22991058569254144,0.17726683170583157,0.229019,0.074725,0.236124,0.291115,0.208855
2022-07-15,0.058694836105766535,0.017973739607876092,0.23875947832664682,0.18603862918639472,0.232931,0.059526,0.233882,0.291115,0.178356
2022-07-16,0.06805324030127383,0.01707861934244846,0.2641764269438091,0.19759871040948238,0.238128,0.054889,0.233882,0.291115,0.178356
2022-07-17,0.06973018610770035,0.02568610992554083,0.26120061547475415,0.16987703103744217,0.232094,0.050911,0.233882,0.291115,0.178356
2022-07-18,0.07790114309672341,0.02708923401713042,0.31226582796732233,0.30774755824549904,0.257146,0.10023,0.239768,0.291115,0.193394
2022-07-19,0.0760950842553757,0.02566401819783299,0.3046633997627263,0.31154736118875653,0.270414,0.125664,0.240049,0.291115,0.18215
2022-07-20,0.07399553012239671,0.030334230337749908,0.29981928073531106,0.2531645238671139,0.268099,0.108789,0.230518,0.291115,0.173436
2022-07-21,0.07642030789773105,0.019247309560435494,0.311847154879526,0.2175685779956649,0.267114,0.081877,0.243039,0.291115,0.162614
2022-07-22,0.07100933114485328,0.019215920145738107,0.3034786522900971,0.20442004544236936,0.260512,0.075485,0.256214,0.291115,0.16149
2022-07-23,0.07171310609378384,0.0145274802715456,0.30600813877439426,0.1567595131817562,0.256849,0.054076,0.256214,0.291115,0.16149
2022-07-24,0.07750570290815978,0.015768722771472902,0.3166811997886116,0.18368916748538852,0.258959,0.052756,0.256214,0.291115,0.16149
2022-07-25,0.06591865300457692,0.01816312810174372,0.2839057308730088,0.22455268534052397,0.240644,0.0875,0.248552,0.291115,0.166128
2022-07-26,0.06429820018650412,0.01563971614760609,0.2831449791537882,0.196076279249539,0.238854,0.067393,0.247337,0.291115,0.184821
2022-07-27,0.07881449469304708,0.022872841675930632,0.32449915700417187,0.25395110959086914,0.263677,0.076461,0.248645,0.291115,0.164441
2022-07-28,0.09150856038037924,0.0356117364386982,0.34347944504272054,0.30521093940708505,0.277086,0.100919,0.282003,0.432892,0.151651
2022-07-29,0.08435986359770645,0.030424142443122658,0.3438918347886721,0.25688804305041746,0.27651,0.088405,0.293683,0.431002,0.137597
2022-07-30,0.08300314129449515,0.030615031931963,0.3372051127831706,0.16377598716912778,0.274331,0.066015,0.293683,0.431002,0.137597
2022-07-31,0.0815105568415147,0.021344955629685313,0.33413115655306946,0.14707427595153308,0.269643,0.052721,0.293683,0.431002,0.137597
2022-08-01,0.08045840309944677,0.019419244483865224,0.32427861689826537,0.17123210015127688,0.26931,0.059363,0.299383,0.432892,0.158819
2022-08-02,0.07682543719711771,0.02257737371370083,0.3237999664564964,0.22262342285298048,0.264375,0.066712,0.301346,0.432892,0.174139
2022-08-03,0.0755915723899463,0.0196812849836911,0.3208070964932596,0.17845101232378405,0.262443,0.060633,0.288638,0.432892,0.146311
2022-08-04,0.08133916795206098,0.017714964057454857,0.3185378753752923,0.1503109396688116,0.259279,0.057254,0.316763,0.432892,0.139143
2022-08-05,0.08851934629747449,0.019153318394362146,0.3449229259925522,0.19981321562618737,0.268944,0.068135,0.302093,0.432892,0.135067
2022-08-06,0.08434818945310457,0.00954272329986532,0.33628808240872854,0.11742882072955269,0.264128,0.030804,0.302093,0.432892,0.135067
2022-08-07,0.08486563947463496,0.008713101647924215,0.3379243217463928,0.09915457503265386,0.267279,0.03054,0.302093,0.432892,0.135067
2022-08-08,0.0890561852705633,0.014757536396910416,0.35412459451775147,0.17912097241769886,0.276581,0.067251,0.314988,0.432892,0.137034
2022-08-09,0.07968362832070869,0.015961673470831727,0.33870581887939005,0.17338314077673295,0.267109,0.052727,0.321716,0.432892,0.143781
2022-08-10,0.08627637615645453,0.023652046054808085,0.37033790132880456,0.26007909601165946,0.27861,0.079581,0.323397,0.432892,0.115249
2022-08-11,0.08712235463333415,0.01969268528332675,0.37660857263298214,0.26389588709976747,0.278755,0.091992,0.317324,0.432892,0.121715
2022-08-12,0.09001281060326502,0.013998314810877918,0.39277844129979445,0.18308592869156376,0.285292,0.063462,0.325173,0.432892,0.112298
2022-08-13,0.09232294999539498,0.015168294737870399,0.3979023767530814,0.16938266350428471,0.285604,0.051083,0.325173,0.432892,0.112298
2022-08-14,0.09107190659860262,0.016277722095008853,0.3884299273514401,0.14539977645077812,0.284067,0.051103,0.325173,0.432892,0.112298
2022-08-15,0.08408708776676097,0.020513040411771665,0.38150150439869546,0.22169927471475323,0.281389,0.086195,0.309008,0.432892,0.118201
2022-08-16,0.08554079774741372,0.01564517462649113,0.37595245673043254,0.16451142543934552,0.277665,0.064873,0.301065,0.432892,0.114547
2022-08-17,0.0828175138113956,0.024816180728715193,0.3663512767136412,0.22119657396224063,0.26963,0.074067,0.289011,0.432892,0.117498
2022-08-18,0.08189360398135112,0.01425270878532282,0.3693308010665135,0.15676607674428622,0.26782,0.053283,0.283966,0.432892,0.11272
2022-08-19,0.06497736071657745,0.026700206701828585,0.319554893970578,0.289130593059421,0.233536,0.101779,0.276397,0.432892,0.127337
2022-08-20,0.06541594588257132,0.019746460660582187,0.31190123835499145,0.19724151291828473,0.237772,0.064416,0.276397,0.432892,0.127337
2022-08-21,0.06908514669879792,0.012618665949444555,0.32090163222737844,0.16707986617149906,0.243175,0.051416,0.276397,0.432892,0.127337
2022-08-22,0.0740459070607292,0.03610293620428651,0.3215794801841597,0.19994169326750907,0.24119,0.076194,0.262942,0.432892,0.172312
2022-08-23,0.07355017438173025,0.022589142660118765,0.33014359722589615,0.19708935086534465,0.243087,0.076806,0.274995,0.432892,0.176669
2022-08-24,0.07185894706200863,0.019622609608682933,0.3289289389689481,0.17838686377477148,0.241133,0.077049,0.275463,0.432892,0.158538
2022-08-25,0.07274330643524934,0.017448226094608662,0.33730881388783157,0.15457489089635765,0.244156,0.074348,0.28462,0.432892,0.143921
2022-08-26,0.061356809322800215,0.02500323128919514,0.29717801827315565,0.29892839405331656,0.22447,0.107036,0.26481,0.432892,0.197048
2022-08-27,0.06221692982411481,0.015229538163767473,0.29369234736688793,0.19464751989106657,0.221265,0.07171,0.26481,0.432892,0.197048
2022-08-28,0.0637970918214339,0.020421523973953613,0.2807501171631483,0.13036140044229785,0.215026,0.055074,0.26481,0.432892,0.197048
2022-08-29,0.0698723467160001,0.022696803130267836,0.306803604659096,0.19276654913710192,0.225027,0.079004,0.264717,0.432892,0.206184
2022-08-30,0.06223541746303851,0.019248791868501956,0.3005931184226711,0.23973119157531045,0.217669,0.084343,0.256401,0.432892,0.206184
2022-08-31,0.06448522255820499,0.01783149638811601,0.3069413448594532,0.22463308359931897,0.221383,0.080703,0.24687,0.432892,0.201405
2022-09-01,0.07481180820198038,0.025958984970523298,0.3138523198546785,0.17417993810069837,0.222519,0.071899,0.230985,0.432892,0.197048
2022-09-02,0.08469318832386177,0.03584682499267531,0.31194732484992715,0.18964331176711025,0.220208,0.068838,0.243412,0.432892,0.195784
2022-09-03,0.08214426546300943,0.022893147125626925,0.30761937456579197,0.09023160340847741,0.218187,0.052893,0.243412,0.432892,0.195784
2022-09-04,0.08429911083416253,0.015846726561914336,0.3120369014175487,0.08255355590736319,0.220457,0.057617,0.243412,0.432892,0.195784
2022-09-05,0.08293634759031623,0.018464771247256973,0.320447362190536,0.13323718380114544,0.217897,0.067939,0.238927,0.432892,0.195784
2022-09-06,0.06576897072774229,0.030809620085469225,0.30865646350506937,0.25320518809847015,0.203587,0.110153,0.234255,0.432892,0.216022
2022-09-07,0.07449658483790533,0.02814120669063966,0.32315356117316135,0.21211729502220047,0.210233,0.086532,0.248178,0.432892,0.184118
2022-09-08,0.07614869089731593,0.023443645759885848,0.32431091639105414,0.18858226047595839,0.210813,0.077721,0.24117,0.432892,0.169642
2022-09-09,0.08523292437327643,0.027415585840510064,0.3421218537409155,0.2203933773571598,0.24093,0.124808,0.248925,0.432892,0.158117
2022-09-10,0.09141755999401122,0.027456498136201962,0.3542708509830883,0.13409138221883468,0.245325,0.091375,0.248925,0.432892,0.158117
2022-09-11,0.08807592194102526,0.019381864405096406,0.35120720254931925,0.1260013836399904,0.246627,0.084374,0.248925,0.432892,0.158117
2022-09-12,0.08559614263514939,0.02276207419989891,0.34099025503174174,0.1893995364606431,0.255454,0.12985,0.260138,0.432892,0.173296
2022-09-13,0.07924006447539933,0.04929055091882949,0.31270612925246033,0.2546707308508567,0.225008,0.132393,0.238086,0.432892,0.221082
2022-09-14,0.08217348301425104,0.028084303830233047,0.3241848600908215,0.19193297863750938,0.224192,0.094149,0.229864,0.432892,0.205481
2022-09-15,0.0714991731019897,0.028460363327778217,0.2895018516766624,0.30175074966657345,0.216265,0.089857,0.20015,0.432892,0.207027
2022-09-16,0.07007590388258284,0.019611792967149096,0.2811543281790127,0.1781911312980039,0.217313,0.071729,0.206223,0.432892,0.207449
2022-09-17,0.07562353679874129,0.013084228902173096,0.289086709723126,0.10578078623217929,0.222525,0.056783,0.206223,0.432892,0.207449
2022-09-18,0.061637621858071756,0.018294946657410653,0.26049729661570137,0.16602482161905016,0.21213,0.075002,0.206223,0.432892,0.207449
2022-09-19,0.06172365429503662,0.031702754223696304,0.2694758026485217,0.20183044561109542,0.213959,0.100816,0.201271,0.432892,0.199859
2022-09-20,0.06027843167502736,0.02463318567448216,0.25817017528156133,0.15340405390493794,0.204367,0.091021,0.194823,0.432892,0.219536
2022-09-21,0.05711438440081487,0.03135924110652023,0.24290256334658913,0.2252620405108611,0.199326,0.118716,0.199309,0.432892,0.231202
2022-09-22,0.06351185856228736,0.020103287079485267,0.25887037843391425,0.19878210773869842,0.212042,0.10359,0.204541,0.574669,0.222207
2022-09-23,0.06795352722610365,0.024609038722779697,0.2589936046338945,0.2025390767272078,0.21034,0.09711,0.180153,0.574669,0.258327
2022-09-24,0.06353629057263518,0.01848977908346984,0.2568099875575064,0.12155858646803669,0.205046,0.060232,0.180153,0.574669,0.258327
2022-09-25,0.061040512967493354,0.014789455590994885,0.2517527541918194,0.11797177254026336,0.203065,0.052161,0.180153,0.574669,0.258327
2022-09-26,0.0632909189377496,0.019206355415025408,0.2604954012274589,0.169328951418475,0.20924,0.112308,0.159783,0.574669,0.291216
2022-09-27,0.06133658343808096,0.021636227989820147,0.25939096109501913,0.19161075953201112,0.207594,0.154035,0.162493,0.574669,0.295994
2022-09-28,0.0629431517496144,0.020046043938348666,0.2609400904661992,0.2052559423862069,0.212235,0.138122,0.194263,0.574669,0.261982
2022-09-29,0.06464663262920303,0.01597929830061104,0.2605660498768787,0.14217362878283804,0.214384,0.103307,0.197533,0.574669,0.285313
2022-09-30,0.06319239688284675,0.0163269060882088,0.2589338609579243,0.14767335303851634,0.21231,0.111805,0.20071,0.574669,0.282221
2022-10-01,0.06181365679955911,0.007616211974005729,0.2554595883453336,0.05031881957485883,0.210553,0.038735,0.20071,0.574669,0.282221
2022-10-02,0.0590142763253825,0.008370443764427613,0.24789794993428352,0.06670679677287042,0.206618,0.044656,0.20071,0.574669,0.282221
2022-10-03,0.0653840351233379,0.01346978660728267,0.2579683294158541,0.09795290165394628,0.215126,0.072775,0.228742,0.574669,0.260857
2022-10-04,0.06854068948796338,0.012652396430663609,0.26619709255979346,0.0977915456305323,0.225597,0.088405,0.255373,0.574669,0.246381
2022-10-05,0.0665178649579696,0.011887788148083552,0.26422124119184237,0.09335808158950024,0.223012,0.080699,0.246309,0.574669,0.239072
2022-10-06,0.06346413191229736,0.013353408023981921,0.26398138370439667,0.12077346698351571,0.219998,0.085003,0.246309,0.574669,0.26676
2022-10-07,0.06170134680732772,0.012829867657788544,0.259899158821992,0.09684307005674968,0.213999,0.069137,0.235563,0.574669,0.278566
2022-10-08,0.061508487363325925,0.007932814995051229,0.2562797721698544,0.04518194557402744,0.212086,0.032133,0.235563,0.574669,0.278566
2022-10-09,0.06463535549135693,0.007510220233395056,0.257790734133961,0.041317368982297695,0.212525,0.03329,0.235563,0.574669,0.278566
2022-10-10,0.0613889454101923,0.014594665630090924,0.2511403620399581,0.08146553955195107,0.208048,0.063922,0.2037,0.574669,0.293886
2022-10-11,0.059314649490809584,0.01271666148454232,0.2486386053452899,0.08729498988325232,0.206725,0.067644,0.213792,0.574669,0.310471
2022-10-12,0.059885437906472216,0.011670937902709212,0.25189942608471627,0.07613974322283643,0.208282,0.056762,0.205849,0.574669,0.309628
2022-10-13,0.05713492145299129,0.023199539990359407,0.25045680195422704,0.18710159774128948,0.211592,0.112513,0.205382,0.574669,0.286718
2022-10-14,0.057337663146237866,0.013213070868659384,0.2524345227461981,0.1338831274376573,0.208696,0.095827,0.179125,0.574669,0.287843
2022-10-15,0.05495697458061777,0.007586628643202565,0.24763807403129104,0.057242878743553396,0.206964,0.031423,0.179125,0.574669,0.287843
2022-10-16,0.05780277265548156,0.008023885241020934,0.2543221217218751,0.06565430782370855,0.209907,0.036622,0.179125,0.574669,0.287843
2022-10-17,0.05882358432366891,0.009175761863915975,0.25972828827372607,0.08882827163827962,0.214057,0.06406,0.193235,0.574669,0.278707
2022-10-18,0.05891687018136069,0.01017991328966103,0.255204905286841,0.10115281403991669,0.21088,0.07305,0.185573,0.574669,0.266479
2022-10-19,0.056412454996802947,0.008645488280897406,0.24995065540083164,0.0760797224006136,0.208019,0.049457,0.16539,0.574669,0.270134
2022-10-20,0.0569872993193217,0.009416023725636938,0.24940969082506506,0.08407012200114806,0.20676,0.055442,0.167819,0.574669,0.259171
2022-10-21,0.05820345977116864,0.01394232430789713,0.2529714369032548,0.1011020555972934,0.208503,0.078487,0.18604,0.574669,0.255095
2022-10-22,0.05976961923291288,0.010251065531520626,0.2560242582562418,0.06181576775491704,0.209027,0.031169,0.18604,0.574669,0.255095
2022-10-23,0.0647487921243817,0.012527252625303808,0.2664779475545651,0.09499712279700313,0.214295,0.048599,0.18604,0.574669,0.255095
2022-10-24,0.060863995179951697,0.015486913483042812,0.26255397460829183,0.13362891318016207,0.211044,0.071957,0.183984,0.574669,0.257344
2022-10-25,0.07058471632469729,0.023724868257080145,0.2873688907983699,0.28258861469471935,0.222059,0.12276,0.187628,0.574669,0.237807
2022-10-26,0.07161566776002506,0.027678714321111228,0.30968127136710477,0.37164374231635616,0.231963,0.154974,0.198094,0.574669,0.221223
2022-10-27,0.06716002875037086,0.02297987736559438,0.29858013821654644,0.2515964768177191,0.224849,0.128152,0.19473,0.574669,0.222769
2022-10-28,0.06771214711860035,0.02042873074160067,0.30732270735951844,0.21714463580668447,0.229393,0.111862,0.180153,0.574669,0.199719
2022-10-29,0.0719096029780614,0.031307173846773256,0.32098235499512784,0.23709009575225368,0.232669,0.101374,0.180153,0.574669,0.199719
2022-10-30,0.06879690906420233,0.019901094586009183,0.3148321317191231,0.14378959493813676,0.229984,0.075672,0.180153,0.574669,0.199719
2022-10-31,0.06793867702745571,0.02294453326442572,0.3109889075048217,0.20904156466503473,0.227931,0.116704,0.177724,0.574669,0.201546
2022-11-01,0.06805893788471465,0.017186879304215717,0.3124756967777817,0.1507947983976631,0.227777,0.099781,0.186601,0.574669,0.200562
2022-11-02,0.08333594025494692,0.0869014723974881,0.29971529402420255,0.2569449252687506,0.222994,0.1453,0.186601,0.574669,0.201265
2022-11-03,0.08716933018946188,0.06359287086660141,0.3022315127908028,0.14765212659821475,0.223735,0.109646,0.168754,0.716446,0.193394
2022-11-04,0.10313266067119581,0.11363869248951196,0.3263838220227065,0.22724570548605202,0.237495,0.169952,0.211549,0.716446,0.182853
2022-11-05,0.10910870679647078,0.07747389059653999,0.3227412752840998,0.10831563157887653,0.239484,0.094072,0.211549,0.716446,0.182853
2022-11-06,0.10450939426087999,0.049466296796209064,0.3108868681104006,0.11590982746494077,0.234254,0.086077,0.211549,0.716446,0.182853
2022-11-07,0.10328925301156314,0.07006796271426324,0.3101119139614731,0.1601714983111146,0.229502,0.139394,0.215287,0.716446,0.180042
2022-11-08,0.07442880398179322,0.09699068145836712,0.2599669254427144,0.485021279843715,0.199236,0.328846,0.248458,0.716446,0.196767
2022-11-09,0.05548970399728881,0.08977757240407784,0.21047916928807273,0.44638704089443215,0.160176,0.282302,0.246496,0.716446,0.204498
2022-11-10,0.08278065656258365,0.08409049301414948,0.2528689561170513,0.32158935052878435,0.185222,0.225298,0.283872,0.716446,0.168517
2022-11-11,0.08525936287722771,0.06555578926528191,0.2502647705646245,0.22862401832664073,0.177111,0.146224,0.298449,0.716446,0.154322
2022-11-12,0.08135879296169038,0.03207689780981142,0.24346845357595479,0.10780580431146183,0.173659,0.070555,0.298449,0.716446,0.154322
2022-11-13,0.07469706251965283,0.02204895701610605,0.23635386714789233,0.10480211878774087,0.167114,0.063298,0.298449,0.716446,0.154322
2022-11-14,0.07205030431828593,0.038705184691118964,0.2405621223663071,0.15711417123446286,0.171002,0.128167,0.305363,0.716446,0.171328
2022-11-15,0.07615995730524969,0.024254604675467244,0.24271717879794633,0.1179154622668803,0.174913,0.090466,0.30555,0.716446,0.182713
2022-11-16,0.07477932875739415,0.02621236520827852,0.23503158718868597,0.11963327529013557,0.171754,0.082729,0.304896,0.716446,0.176669
2022-11-17,0.08875236780328216,0.03697728787567671,0.23188493113558764,0.09274152630464119,0.17202,0.065206,0.292842,0.716446,0.174139
2022-11-18,0.0892014253636983,0.030061188900973465,0.2343292030416431,0.07158004259771183,0.17217,0.062294,0.284807,0.716446,0.162755
2022-11-19,0.09248853400228471,0.023240110606600792,0.23563229544042272,0.047294407336040636,0.172373,0.031174,0.284807,0.716446,0.162755
2022-11-20,0.08739720133735696,0.027304100037564123,0.2194756685270849,0.0918599358633411,0.16621,0.04624,0.284807,0.716446,0.162755
