Date,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2020-02-05,98.2699966430664,1552.2,1.59,1.649,15.15
2020-02-06,98.5,1564.75,1.59,1.644,14.96
2020-02-07,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-08,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-09,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-10,98.83000183105467,1574.05,1.58,1.563,15.04
2020-02-11,98.72000122070312,1567.7,1.58,1.602,15.18
2020-02-12,99.0500030517578,1566.75,1.58,1.637,13.74
2020-02-13,99.06999969482422,1575.0,1.58,1.619,14.15
2020-02-14,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-15,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-16,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-17,99.12000274658205,1580.3,1.58,1.578,13.68
2020-02-18,99.45999908447266,1588.2,1.59,1.559,14.83
2020-02-19,99.5999984741211,1609.5,1.59,1.568,14.38
2020-02-20,99.87000274658205,1610.35,1.59,1.519,15.56
2020-02-21,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-22,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-23,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-24,99.29000091552734,1682.35,1.58,1.37,25.03
2020-02-25,98.97000122070312,1655.9,1.58,1.355,27.85
2020-02-26,99.0,1647.95,1.58,1.335,27.56
2020-02-27,98.44000244140624,1646.6,1.58,1.274,39.16
2020-02-28,98.12999725341795,1626.35,1.58,1.163,40.11
2020-02-29,98.12999725341795,1626.35,1.58,1.163,40.11
2020-03-01,98.12999725341795,1626.35,1.58,1.163,40.11
2020-03-02,97.36000061035156,1609.7,1.59,1.152,33.42
2020-03-03,97.1500015258789,1599.05,1.59,0.999,36.82
2020-03-04,97.33999633789062,1644.8,1.09,1.055,31.99
2020-03-05,96.81999969482422,1647.45,1.09,0.917,39.62
2020-03-06,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-07,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-08,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-09,94.9000015258789,1676.6,1.09,0.559,54.46
2020-03-10,96.41000366210938,1657.4,1.09,0.8,47.3
2020-03-11,96.51000213623048,1662.5,1.09,0.877,53.9
2020-03-12,97.47000122070312,1636.65,1.1,0.812,75.47
2020-03-13,98.75,1588.15,1.1,0.983,57.83
2020-03-14,98.75,1588.15,1.1,0.983,57.83
2020-03-15,98.75,1588.15,1.1,0.983,57.83
2020-03-16,98.08999633789062,1504.65,0.25,0.74,82.69
2020-03-17,99.58000183105467,1472.35,0.25,1.069,75.91
2020-03-18,101.16000366210938,1506.0,0.25,1.183,76.45
2020-03-19,102.76000213623048,1480.7,0.2,1.158,72.0
2020-03-20,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-21,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-22,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-23,102.48999786376952,1494.5,0.15,0.763,61.59
2020-03-24,101.73999786376952,1599.5,0.12,0.858,61.67
2020-03-25,101.0500030517578,1620.95,0.1,0.869,63.95
2020-03-26,99.41999816894533,1620.1,0.1,0.848,61.0
2020-03-27,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-28,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-29,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-30,99.18000030517578,1624.45,0.09,0.726,57.08
2020-03-31,99.0500030517578,1604.65,0.08,0.668,53.54
2020-04-01,99.66999816894533,1594.25,0.06,0.602,57.06
2020-04-02,100.18000030517578,1588.05,0.05,0.611,50.91
2020-04-03,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-04,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-05,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-06,100.69000244140624,1636.6,0.05,0.678,45.24
2020-04-07,99.9800033569336,1652.2,0.05,0.726,46.7
2020-04-08,100.12000274658205,1649.05,0.05,0.771,43.35
2020-04-09,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-10,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-11,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-12,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-13,99.3499984741211,1662.5,0.05,0.77,41.17
2020-04-14,98.88999938964844,1715.85,0.05,0.75,37.76
2020-04-15,99.45999908447266,1712.25,0.05,0.635,40.84
2020-04-16,100.02999877929688,1717.85,0.05,0.617,40.11
2020-04-17,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-18,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-19,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-20,99.95999908447266,1684.95,0.05,0.616,43.83
2020-04-21,100.26000213623048,1678.6,0.05,0.566,45.41
2020-04-22,100.38999938964844,1702.65,0.05,0.618,41.98
2020-04-23,100.43000030517578,1727.55,0.04,0.603,41.38
2020-04-24,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-25,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-26,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-27,100.04000091552734,1717.25,0.04,0.664,33.29
2020-04-28,99.87000274658205,1708.1,0.04,0.616,33.57
2020-04-29,99.56999969482422,1706.0,0.04,0.628,31.23
2020-04-30,99.0199966430664,1716.75,0.05,0.646,34.15
2020-05-01,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-02,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-03,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-04,99.4800033569336,1703.7,0.05,0.631,35.97
2020-05-05,99.70999908447266,1696.3,0.05,0.662,33.61
2020-05-06,100.08999633789062,1698.9,0.05,0.709,34.12
2020-05-07,99.88999938964844,1688.65,0.05,0.639,31.44
2020-05-08,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-09,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-10,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-11,100.23999786376952,1698.8,0.05,0.707,27.57
2020-05-12,99.93000030517578,1703.45,0.05,0.667,33.04
2020-05-13,100.23999786376952,1699.85,0.05,0.654,35.28
2020-05-14,100.47000122070312,1716.4,0.05,0.617,32.61
2020-05-15,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-16,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-17,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-18,99.66999816894533,1756.9,0.05,0.726,29.3
2020-05-19,99.37000274658205,1735.25,0.05,0.692,30.53
2020-05-20,99.12000274658205,1750.05,0.05,0.69,27.99
2020-05-21,99.37000274658205,1732.8,0.05,0.68,29.53
2020-05-22,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-23,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-24,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-25,99.86000061035156,1732.45,0.05,0.659,28.16
2020-05-26,98.91000366210938,1722.75,0.05,0.695,28.01
2020-05-27,99.05999755859376,1705.15,0.05,0.695,27.62
2020-05-28,98.37999725341795,1723.3,0.05,0.697,28.59
2020-05-29,98.33999633789062,1725.65,0.05,0.653,27.51
2020-05-30,98.33999633789062,1725.65,0.05,0.653,27.51
2020-05-31,98.33999633789062,1725.65,0.05,0.653,27.51
2020-06-01,97.83000183105467,1734.8,0.05,0.667,28.23
2020-06-02,97.66999816894533,1740.25,0.06,0.687,26.84
2020-06-03,97.27999877929688,1717.6,0.06,0.746,25.66
2020-06-04,96.68000030517578,1706.45,0.06,0.825,25.81
2020-06-05,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-06,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-07,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-08,96.62000274658205,1692.0,0.07,0.878,25.81
2020-06-09,96.31999969482422,1707.5,0.07,0.824,27.57
2020-06-10,95.95999908447266,1717.65,0.08,0.736,27.57
2020-06-11,96.7300033569336,1731.9,0.08,0.666,40.79
2020-06-12,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-13,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-14,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-15,96.68000030517578,1710.4,0.09,0.72,34.4
2020-06-16,96.95999908447266,1728.35,0.09,0.741,33.67
2020-06-17,97.16000366210938,1717.3,0.09,0.733,33.47
2020-06-18,97.41999816894533,1732.65,0.09,0.707,32.94
2020-06-19,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-20,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-21,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-22,97.04000091552734,1745.45,0.08,0.71,31.77
2020-06-23,96.69000244140624,1756.6,0.08,0.715,31.37
2020-06-24,97.1500015258789,1775.7,0.08,0.679,33.84
2020-06-25,97.43000030517578,1758.55,0.08,0.682,32.22
2020-06-26,97.5,1762.1,0.08,0.64,34.73
2020-06-27,97.5,1762.1,0.08,0.64,34.73
2020-06-28,97.5,1762.1,0.08,0.64,34.73
2020-06-29,97.54000091552734,1768.8,0.08,0.627,31.78
2020-06-30,97.38999938964844,1770.7,0.08,0.658,30.43
2020-07-01,97.1999969482422,1787.4,0.08,0.676,28.62
2020-07-02,97.31999969482422,1771.85,0.09,0.669,27.68
2020-07-03,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-04,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-05,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-06,96.79000091552734,1774.4,0.09,0.678,27.94
2020-07-07,96.87999725341795,1775.5,0.09,0.64,29.43
2020-07-08,96.43000030517578,1799.35,0.09,0.666,28.08
2020-07-09,96.6999969482422,1812.45,0.09,0.613,29.26
2020-07-10,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-11,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-12,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-13,96.45999908447266,1814.1,0.09,0.618,32.19
2020-07-14,96.26000213623048,1813.4,0.09,0.625,29.52
2020-07-15,96.08000183105467,1813.8,0.1,0.633,27.76
2020-07-16,96.3499984741211,1800.3,0.1,0.618,28.0
2020-07-17,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-18,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-19,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-20,95.83000183105467,1817.4,0.1,0.613,24.46
2020-07-21,95.12000274658205,1843.9,0.1,0.605,24.84
2020-07-22,94.97000122070312,1865.1,0.09,0.6,24.32
2020-07-23,94.69000244140624,1890.0,0.09,0.577,26.08
2020-07-24,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-25,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-26,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-27,93.66999816894533,1931.0,0.1,0.615,24.74
2020-07-28,93.76000213623048,1946.24,0.1,0.579,25.44
2020-07-29,93.26000213623048,1958.16,0.1,0.577,24.1
2020-07-30,93.0199966430664,1950.04,0.1,0.545,24.76
2020-07-31,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-01,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-02,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-03,93.5,1974.7,0.1,0.554,24.28
2020-08-04,93.37999725341795,2008.5,0.1,0.512,23.76
2020-08-05,92.83000183105467,2037.1,0.1,0.549,22.99
2020-08-06,92.79000091552734,2058.4,0.1,0.538,22.65
2020-08-07,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-08,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-09,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-10,93.58000183105467,2030.3,0.1,0.581,22.13
2020-08-11,93.62999725341795,1938.9,0.1,0.643,24.03
2020-08-12,93.44000244140624,1940.5,0.1,0.673,22.28
2020-08-13,93.33999633789062,1961.9,0.1,0.717,22.13
2020-08-14,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-15,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-16,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-17,92.8499984741211,1989.9,0.1,0.692,21.35
2020-08-18,92.2699966430664,2004.8,0.09,0.67,21.51
2020-08-19,92.88999938964844,1963.5,0.09,0.685,22.54
2020-08-20,92.79000091552734,1938.3,0.09,0.652,22.72
2020-08-21,93.25,1938.3,0.09,0.636,22.54
2020-08-22,93.25,1938.3,0.09,0.636,22.54
2020-08-23,93.25,1938.3,0.09,0.636,22.54
2020-08-24,93.3000030517578,1931.5,0.09,0.654,22.37
2020-08-25,93.0199966430664,1915.6,0.09,0.688,22.03
2020-08-26,93.01000213623048,1944.1,0.09,0.688,23.27
2020-08-27,93.01000213623048,1925.0,0.08,0.754,24.47
2020-08-28,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-29,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-30,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-31,92.13999938964844,1970.5,0.09,0.706,26.41
2020-09-01,92.33999633789062,1970.8,0.09,0.672,26.12
2020-09-02,92.8499984741211,1936.9,0.09,0.648,26.57
2020-09-03,92.73999786376952,1930.2,0.09,0.636,33.6
2020-09-04,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-05,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-06,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-07,92.72000122070312,1928.4,0.09,0.72,30.75
2020-09-08,93.4800033569336,1935.1,0.09,0.682,31.46
2020-09-09,93.26000213623048,1946.8,0.09,0.698,28.81
2020-09-10,93.33999633789062,1956.0,0.09,0.682,29.71
2020-09-11,93.33000183105467,1939.5,0.09,0.669,26.87
2020-09-12,93.33000183105467,1939.5,0.09,0.669,26.87
2020-09-13,93.33000183105467,1939.5,0.09,0.669,26.87
2020-09-14,93.06999969482422,1954.7,0.09,0.676,25.85
2020-09-15,93.0500030517578,1958.0,0.09,0.68,25.59
2020-09-16,93.20999908447266,1962.0,0.09,0.698,26.04
2020-09-17,92.97000122070312,1941.3,0.09,0.689,26.46
2020-09-18,92.93000030517578,1953.2,0.09,0.697,25.83
2020-09-19,92.93000030517578,1953.2,0.09,0.697,25.83
2020-09-20,92.93000030517578,1953.2,0.09,0.697,25.83
2020-09-21,93.54000091552734,1902.1,0.09,0.669,27.78
2020-09-22,93.98999786376952,1899.3,0.09,0.671,26.86
2020-09-23,94.38999938964844,1860.5,0.09,0.677,28.58
2020-09-24,94.3499984741211,1868.9,0.09,0.668,28.51
2020-09-25,94.58000183105467,1859.5,0.09,0.656,26.38
2020-09-26,94.58000183105467,1859.5,0.09,0.656,26.38
2020-09-27,94.58000183105467,1859.5,0.09,0.656,26.38
2020-09-28,94.26000213623048,1876.6,0.09,0.658,26.19
2020-09-29,93.88999938964844,1899.64,0.09,0.651,26.27
2020-09-30,93.88999938964844,1893.9,0.09,0.686,26.37
2020-10-01,93.70999908447266,1916.3,0.09,0.679,26.7
2020-10-02,93.83999633789062,1907.6,0.09,0.704,27.63
2020-10-03,93.83999633789062,1907.6,0.09,0.704,27.63
2020-10-04,93.83999633789062,1907.6,0.09,0.704,27.63
2020-10-05,93.51000213623048,1920.1,0.09,0.778,27.96
2020-10-06,93.83000183105467,1908.8,0.09,0.734,29.48
2020-10-07,93.62999725341795,1890.8,0.09,0.784,28.06
2020-10-08,93.61000061035156,1895.1,0.09,0.779,26.36
2020-10-09,93.05999755859376,1926.2,0.09,0.779,25.0
2020-10-10,93.05999755859376,1926.2,0.09,0.779,25.0
2020-10-11,93.05999755859376,1926.2,0.09,0.779,25.0
2020-10-12,93.06999969482422,1928.9,0.09,0.764,25.07
2020-10-13,93.52999877929688,1894.6,0.09,0.729,26.07
2020-10-14,93.37999725341795,1907.3,0.09,0.727,26.4
2020-10-15,93.86000061035156,1908.9,0.09,0.739,26.97
2020-10-16,93.68000030517578,1906.4,0.09,0.749,27.41
2020-10-17,93.68000030517578,1906.4,0.09,0.749,27.41
2020-10-18,93.68000030517578,1906.4,0.09,0.749,27.41
2020-10-19,93.43000030517578,1911.7,0.09,0.772,29.18
2020-10-20,93.06999969482422,1915.4,0.09,0.786,29.35
2020-10-21,92.61000061035156,1929.5,0.09,0.821,28.65
2020-10-22,92.9499969482422,1904.6,0.09,0.861,28.11
2020-10-23,92.7699966430664,1905.2,0.09,0.841,27.55
2020-10-24,92.7699966430664,1905.2,0.09,0.841,27.55
2020-10-25,92.7699966430664,1905.2,0.09,0.841,27.55
2020-10-26,93.0500030517578,1905.7,0.09,0.803,32.46
2020-10-27,92.94000244140624,1911.9,0.09,0.771,33.35
2020-10-28,93.41000366210938,1879.2,0.09,0.774,40.28
2020-10-29,93.95999908447266,1868.0,0.09,0.831,37.59
2020-10-30,94.04000091552734,1879.9,0.09,0.874,38.02
2020-10-31,94.04000091552734,1879.9,0.09,0.874,38.02
2020-11-01,94.04000091552734,1879.9,0.09,0.874,38.02
2020-11-02,94.0500030517578,1892.5,0.09,0.852,37.13
2020-11-03,93.5500030517578,1910.4,0.09,0.896,35.55
2020-11-04,93.41000366210938,1896.2,0.09,0.771,29.57
2020-11-05,92.52999877929688,1946.8,0.09,0.766,27.58
2020-11-06,92.2300033569336,1951.7,0.09,0.82,24.86
2020-11-07,92.2300033569336,1951.7,0.09,0.82,24.86
2020-11-08,92.2300033569336,1951.7,0.09,0.82,24.86
2020-11-09,92.7300033569336,1854.4,0.09,0.924,25.75
2020-11-10,92.75,1876.4,0.09,0.96,24.8
2020-11-11,93.04000091552734,1861.6,0.09,0.977,23.45
2020-11-12,92.95999908447266,1873.3,0.09,0.883,25.35
2020-11-13,92.76000213623048,1886.2,0.09,0.898,23.1
2020-11-14,92.76000213623048,1886.2,0.09,0.898,23.1
2020-11-15,92.76000213623048,1886.2,0.09,0.898,23.1
2020-11-16,92.56999969482422,1887.8,0.09,0.911,22.45
2020-11-17,92.41999816894533,1885.1,0.09,0.862,22.71
2020-11-18,92.31999969482422,1873.9,0.09,0.87,23.84
2020-11-19,92.29000091552734,1861.5,0.08,0.842,23.11
2020-11-20,92.38999938964844,1872.4,0.08,0.824,23.7
2020-11-21,92.38999938964844,1872.4,0.08,0.824,23.7
2020-11-22,92.38999938964844,1872.4,0.08,0.824,23.7
2020-11-23,92.51000213623048,1837.8,0.08,0.859,22.66
2020-11-24,92.2300033569336,1805.86,0.08,0.885,21.64
2020-11-25,91.98999786376952,1807.78,0.08,0.882,21.25
2020-11-26,91.98999786376952,1807.78,0.08,0.859,21.25
2020-11-27,91.79000091552734,1785.62,0.08,0.842,20.84
2020-11-28,91.79000091552734,1785.62,0.08,0.842,20.84
2020-11-29,91.79000091552734,1785.62,0.08,0.842,20.84
2020-11-30,91.87000274658205,1779.86,0.09,0.842,20.57
2020-12-01,91.30999755859376,1818.9,0.09,0.929,20.77
2020-12-02,91.12000274658205,1830.2,0.09,0.938,21.17
2020-12-03,90.70999908447266,1841.1,0.09,0.911,21.28
2020-12-04,90.6999969482422,1840.0,0.09,0.973,20.79
2020-12-05,90.6999969482422,1840.0,0.09,0.973,20.79
2020-12-06,90.6999969482422,1840.0,0.09,0.973,20.79
2020-12-07,90.79000091552734,1866.0,0.09,0.928,21.3
2020-12-08,90.97000122070312,1874.9,0.09,0.921,20.68
2020-12-09,91.08999633789062,1838.5,0.09,0.938,22.27
2020-12-10,90.79000091552734,1837.4,0.09,0.906,22.52
2020-12-11,90.9800033569336,1843.6,0.09,0.896,23.31
2020-12-12,90.9800033569336,1843.6,0.09,0.896,23.31
2020-12-13,90.9800033569336,1843.6,0.09,0.896,23.31
2020-12-14,90.70999908447266,1832.1,0.09,0.898,24.72
2020-12-15,90.47000122070312,1855.3,0.09,0.911,22.89
2020-12-16,90.4499969482422,1859.1,0.09,0.92,22.5
2020-12-17,89.81999969482422,1890.4,0.09,0.935,21.93
2020-12-18,90.0199966430664,1888.9,0.09,0.945,21.57
2020-12-19,90.0199966430664,1888.9,0.09,0.945,21.57
2020-12-20,90.0199966430664,1888.9,0.09,0.945,21.57
2020-12-21,90.04000091552734,1882.8,0.09,0.938,25.16
2020-12-22,90.6500015258789,1870.3,0.09,0.921,24.23
2020-12-23,90.41000366210938,1878.1,0.09,0.945,23.31
2020-12-24,90.33000183105467,1883.2,0.09,0.926,21.53
2020-12-25,90.33000183105467,1883.2,0.09,0.926,21.53
2020-12-26,90.33000183105467,1883.2,0.09,0.926,21.53
2020-12-27,90.33000183105467,1883.2,0.09,0.926,21.53
2020-12-28,90.33999633789062,1880.4,0.09,0.923,21.7
2020-12-29,90.01000213623047,1882.9,0.09,0.94,23.08
2020-12-30,89.62999725341797,1893.4,0.09,0.926,22.77
2020-12-31,89.94000244140625,1895.1,0.09,0.916,22.75
2021-01-01,89.94000244140625,1895.1,0.09,0.916,22.75
2021-01-02,89.94000244140625,1895.1,0.09,0.916,22.75
2021-01-03,89.94000244140625,1895.1,0.09,0.916,22.75
2021-01-04,89.87999725341797,1946.6,0.09,0.918,26.97
2021-01-05,89.44000244140625,1954.4,0.09,0.955,25.34
2021-01-06,89.52999877929688,1908.6,0.09,1.039,25.07
2021-01-07,89.83000183105469,1913.6,0.09,1.081,22.37
2021-01-08,90.0999984741211,1835.4,0.09,1.119,21.56
2021-01-09,90.0999984741211,1835.4,0.09,1.119,21.56
2021-01-10,90.0999984741211,1835.4,0.09,1.119,21.56
2021-01-11,90.54000091552734,1850.8,0.09,1.144,24.08
2021-01-12,90.05000305175781,1844.2,0.09,1.129,23.33
2021-01-13,90.31999969482422,1854.9,0.09,1.092,22.21
2021-01-14,90.23999786376952,1851.4,0.09,1.129,23.25
2021-01-15,90.77999877929688,1829.9,0.09,1.087,24.34
2021-01-16,90.77999877929688,1829.9,0.09,1.087,24.34
2021-01-17,90.77999877929688,1829.9,0.09,1.087,24.34
2021-01-18,90.77999877929688,1829.9,0.09,1.1,24.34
2021-01-19,90.5,1840.2,0.09,1.092,23.24
2021-01-20,90.47000122070312,1866.5,0.09,1.077,21.58
2021-01-21,90.12999725341795,1865.9,0.08,1.109,21.32
2021-01-22,90.23999786376952,1856.2,0.08,1.086,21.91
2021-01-23,90.23999786376952,1856.2,0.08,1.086,21.91
2021-01-24,90.23999786376952,1856.2,0.08,1.086,21.91
2021-01-25,90.38999938964844,1855.2,0.08,1.033,23.19
2021-01-26,90.16999816894533,1851.68,0.08,1.033,23.02
2021-01-27,90.6500015258789,1846.5,0.08,1.013,37.21
2021-01-28,90.45999908447266,1839.88,0.07,1.052,30.21
2021-01-29,90.58000183105467,1849.7,0.07,1.071,33.09
2021-01-30,90.58000183105467,1849.7,0.07,1.071,33.09
2021-01-31,90.58000183105467,1849.7,0.07,1.071,33.09
2021-02-01,91.0199966430664,1863.9,0.08,1.079,30.24
2021-02-02,91.1999969482422,1833.4,0.08,1.095,25.56
2021-02-03,91.12000274658205,1835.1,0.08,1.139,22.91
2021-02-04,91.52999877929688,1791.2,0.08,1.136,21.77
2021-02-05,91.04000091552734,1813.0,0.08,1.169,20.87
2021-02-06,91.04000091552734,1813.0,0.08,1.169,20.87
2021-02-07,91.04000091552734,1813.0,0.08,1.169,20.87
2021-02-08,90.93000030517578,1834.2,0.07,1.176,21.24
2021-02-09,90.44000244140624,1837.5,0.08,1.16,21.63
2021-02-10,90.37000274658205,1842.7,0.08,1.124,21.99
2021-02-11,90.41999816894533,1826.8,0.08,1.165,21.25
2021-02-12,90.4800033569336,1823.2,0.08,1.21,19.97
2021-02-13,90.4800033569336,1823.2,0.08,1.21,19.97
2021-02-14,90.4800033569336,1823.2,0.08,1.21,19.97
2021-02-15,90.4800033569336,1823.2,0.08,1.25,19.97
2021-02-16,90.51000213623048,1799.0,0.08,1.311,21.46
2021-02-17,90.9499969482422,1772.8,0.08,1.282,21.5
2021-02-18,90.58999633789062,1775.0,0.07,1.297,22.49
2021-02-19,90.36000061035156,1777.4,0.07,1.34,22.05
2021-02-20,90.36000061035156,1777.4,0.07,1.34,22.05
2021-02-21,90.36000061035156,1777.4,0.07,1.34,22.05
2021-02-22,90.01000213623047,1808.4,0.07,1.369,23.45
2021-02-23,90.16999816894533,1805.9,0.07,1.343,23.11
2021-02-24,90.18000030517578,1797.9,0.07,1.372,21.34
2021-02-25,90.12999725341795,1775.4,0.07,1.53,28.89
2021-02-26,90.93000030517578,1728.8,0.07,1.407,27.95
2021-02-27,90.93000030517578,1728.8,0.07,1.407,27.95
2021-02-28,90.93000030517578,1728.8,0.07,1.407,27.95
2021-03-01,91.04000091552734,1723.0,0.07,1.426,23.35
2021-03-02,90.79000091552734,1733.6,0.07,1.398,24.1
2021-03-03,90.9499969482422,1715.8,0.07,1.484,26.67
2021-03-04,91.62999725341795,1700.7,0.07,1.557,28.57
2021-03-05,91.9800033569336,1698.5,0.07,1.577,24.66
2021-03-06,91.9800033569336,1698.5,0.07,1.577,24.66
2021-03-07,91.9800033569336,1698.5,0.07,1.577,24.66
2021-03-08,92.30999755859376,1678.0,0.07,1.603,25.47
2021-03-09,91.95999908447266,1716.9,0.07,1.528,24.03
2021-03-10,91.79000091552734,1721.8,0.07,1.521,22.56
2021-03-11,91.41999816894533,1722.6,0.07,1.535,21.91
2021-03-12,91.68000030517578,1719.8,0.07,1.625,20.69
2021-03-13,91.68000030517578,1719.8,0.07,1.625,20.69
2021-03-14,91.68000030517578,1719.8,0.07,1.625,20.69
2021-03-15,91.83000183105467,1729.2,0.07,1.607,20.03
2021-03-16,91.87000274658205,1730.9,0.07,1.621,19.79
2021-03-17,91.4000015258789,1727.1,0.07,1.646,19.23
2021-03-18,91.8499984741211,1732.5,0.07,1.706,21.58
2021-03-19,91.91999816894533,1741.7,0.07,1.73,20.95
2021-03-20,91.91999816894533,1741.7,0.07,1.73,20.95
2021-03-21,91.91999816894533,1741.7,0.07,1.73,20.95
2021-03-22,91.8000030517578,1738.1,0.07,1.695,18.88
2021-03-23,92.33999633789062,1725.1,0.07,1.622,20.3
2021-03-24,92.52999877929688,1733.2,0.07,1.614,21.2
2021-03-25,92.87999725341795,1725.1,0.07,1.633,19.81
2021-03-26,92.7699966430664,1732.78,0.07,1.674,18.86
2021-03-27,92.7699966430664,1732.78,0.07,1.674,18.86
2021-03-28,92.7699966430664,1732.78,0.07,1.674,18.86
2021-03-29,92.94000244140624,1713.16,0.07,1.717,20.74
2021-03-30,93.3000030517578,1685.16,0.07,1.71,19.61
2021-03-31,93.2300033569336,1715.24,0.06,1.744,19.4
2021-04-01,92.93000030517578,1728.4,0.07,1.673,17.33
2021-04-02,92.93000030517578,1728.4,0.07,1.673,17.33
2021-04-03,92.93000030517578,1728.4,0.07,1.673,17.33
2021-04-04,92.93000030517578,1728.4,0.07,1.673,17.33
2021-04-05,92.5999984741211,1728.8,0.07,1.707,17.91
2021-04-06,92.33999633789062,1743.0,0.07,1.658,18.12
2021-04-07,92.45999908447266,1741.6,0.07,1.679,17.16
2021-04-08,92.05999755859376,1758.2,0.07,1.626,16.95
2021-04-09,92.16000366210938,1744.8,0.07,1.662,16.69
2021-04-10,92.16000366210938,1744.8,0.07,1.662,16.69
2021-04-11,92.16000366210938,1744.8,0.07,1.662,16.69
2021-04-12,92.13999938964844,1732.7,0.07,1.669,16.91
2021-04-13,91.8499984741211,1747.6,0.07,1.62,16.65
2021-04-14,91.69000244140624,1736.3,0.07,1.634,16.99
2021-04-15,91.66999816894533,1766.8,0.07,1.574,16.57
2021-04-16,91.55999755859376,1780.2,0.07,1.59,16.25
2021-04-17,91.55999755859376,1780.2,0.07,1.59,16.25
